frame,time,id,pose_cx,pose_cy,pelvis_x,pelvis_y,pelvis_z,pelvis_u,pelvis_v,left_hip_x,left_hip_y,left_hip_z,left_hip_u,left_hip_v,right_hip_x,right_hip_y,right_hip_z,right_hip_u,right_hip_v,spine3_x,spine3_y,spine3_z,spine3_u,spine3_v,neck_x,neck_y,neck_z,neck_u,neck_v,left_knee_x,left_knee_y,left_knee_z,left_knee_u,left_knee_v,right_knee_x,right_knee_y,right_knee_z,right_knee_u,right_knee_v,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_u,left_ankle_v,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_u,right_ankle_v,left_foot_x,left_foot_y,left_foot_z,left_foot_u,left_foot_v,right_foot_x,right_foot_y,right_foot_z,right_foot_u,right_foot_v,head_x,head_y,head_z,head_u,head_v,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_u,left_shoulder_v,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_u,right_shoulder_v,left_acromion_x,left_acromion_y,left_acromion_z,left_acromion_u,left_acromion_v,right_acromion_x,right_acromion_y,right_acromion_z,right_acromion_u,right_acromion_v,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_u,left_elbow_v,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_u,right_elbow_v,left_olecranon_x,left_olecranon_y,left_olecranon_z,left_olecranon_u,left_olecranon_v,right_olecranon_x,right_olecranon_y,right_olecranon_z,right_olecranon_u,right_olecranon_v,left_cubital_fossa_x,left_cubital_fossa_y,left_cubital_fossa_z,left_cubital_fossa_u,left_cubital_fossa_v,right_cubital_fossa_x,right_cubital_fossa_y,right_cubital_fossa_z,right_cubital_fossa_u,right_cubital_fossa_v,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_u,left_wrist_v,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_u,right_wrist_v,left_big_toe_tip_x,left_big_toe_tip_y,left_big_toe_tip_z,left_big_toe_tip_u,left_big_toe_tip_v,right_big_toe_tip_x,right_big_toe_tip_y,right_big_toe_tip_z,right_big_toe_tip_u,right_big_toe_tip_v,left_small_toe_tip_x,left_small_toe_tip_y,left_small_toe_tip_z,left_small_toe_tip_u,left_small_toe_tip_v,right_small_toe_tip_x,right_small_toe_tip_y,right_small_toe_tip_z,right_small_toe_tip_u,right_small_toe_tip_v,left_heel_x,left_heel_y,left_heel_z,left_heel_u,left_heel_v,right_heel_x,right_heel_y,right_heel_z,right_heel_u,right_heel_v,left_toe_x,left_toe_y,left_toe_z,left_toe_u,left_toe_v,right_toe_x,right_toe_y,right_toe_z,right_toe_u,right_toe_v
23,0.766667,2,488.683,727.604,0.65331,0.468079,6.25386,516.861,752.386,0.612104,0.469503,6.18136,508.691,754.051,0.694516,0.466654,6.32635,524.843,750.76,0.577212,0.105915,6.29758,497.627,665.254,0.544599,-0.0492982,6.31632,489.466,628.28,0.250436,0.650994,6.29157,419.77,795.368,0.572108,0.668111,6.67323,488.731,790.333,0.488287,0.929207,6.11488,479.903,868.174,0.771196,1.02145,6.66603,533.716,870.088,0.372946,1.05437,6.09579,451.867,899.72,0.709644,1.07661,6.81706,516.31,877.139,0.385336,-0.136826,6.3232,451.505,607.508,0.538204,-0.020135,6.14064,491.606,635.076,0.597742,0.000156522,6.4826,498.455,640.036,0.511246,-0.0494095,6.147,484.885,627.93,0.574372,-0.0329956,6.48769,492.937,632.363,0.560423,0.228323,6.01943,499.799,696.956,0.527341,0.261636,6.55988,480.709,699.889,0.578023,0.250102,5.99844,504.694,702.607,0.544548,0.288095,6.58208,484.227,705.723,0.536234,0.222917,6.04629,493.171,695.36,0.507365,0.251444,6.53664,476.549,697.76,0.377922,0.400063,6.08336,453.283,738.748,0.341415,0.437016,6.52903,438.519,740.506,0.362347,1.06747,6.13111,448.742,901.431,0.671109,1.08207,6.81445,507.878,878.433,0.383545,1.04127,6.06046,455.028,897.989,0.74818,1.07115,6.81967,524.735,875.846,0.539118,0.945404,6.08672,492.997,873.226,0.811259,1.06217,6.64646,543.279,879.964,0.372946,1.05437,6.09579,451.867,899.72,0.709644,1.07661,6.81706,516.31,877.139
24,0.8,1,177.186,691.926,-0.631477,0.209259,4.63988,155.641,707.72,-0.703389,0.20072,4.67674,134.163,704.445,-0.559565,0.217798,4.60303,177.464,711.048,-0.516035,-0.156066,4.73048,196.199,590.461,-0.46656,-0.312634,4.76931,213.109,541.571,-0.863984,0.538529,4.88604,94.484,805.499,-0.338956,0.576479,4.68299,251.317,824.843,-1.04961,0.864712,4.73519,27.1612,914.206,-0.224343,0.95108,4.59033,286.614,951.111,-1.08601,0.960776,4.87902,25.7729,935.687,-0.0652918,1.00376,4.65767,338.951,963.596,-0.331933,-0.385276,4.90948,258.479,522.164,-0.64101,-0.301923,4.81711,160.188,545.886,-0.353903,-0.24778,4.64103,245.498,559.833,-0.622143,-0.32922,4.84391,167.142,537.945,-0.330466,-0.274021,4.66246,253.572,551.751,-0.778508,-0.0685556,4.80309,116.62,618.568,-0.38192,-0.00598395,4.52311,233.212,638.013,-0.803314,-0.0624484,4.77539,107.408,620.364,-0.39978,0.00236881,4.4898,226.298,640.792,-0.759531,-0.0586922,4.82481,123.622,621.734,-0.370567,0.000594497,4.55165,237.752,640.196,-0.862888,0.17502,4.87469,94.2029,693.912,-0.33237,0.255375,4.52615,249.736,724.721,-1.05251,0.970158,4.89713,37.2792,937.47,-0.0670779,1.00319,4.69671,338.555,960.725,-1.1195,0.951395,4.86091,14.1808,933.891,-0.0635056,1.00432,4.61862,339.354,966.516,-1.07018,0.89593,4.68977,17.3526,926.857,-0.238046,0.996648,4.55829,281.584,968.309,-1.08601,0.960776,4.87902,25.7729,935.687,-0.0652918,1.00376,4.65767,338.951,963.596
24,0.8,2,488.151,733.809,0.640541,0.487822,6.22742,514.448,757.624,0.591196,0.485038,6.15744,504.17,758.282,0.689886,0.490606,6.29741,524.497,756.981,0.564518,0.133621,6.28874,494.79,671.905,0.531937,-0.0181791,6.31502,486.482,635.677,0.230284,0.654622,6.27013,415.148,796.768,0.61517,0.721769,6.63311,499.258,803.389,0.340627,0.97941,6.07394,444.208,882.123,0.824182,1.05622,6.62911,546.686,879.245,0.189617,1.06354,6.06722,406.928,903.214,0.732158,1.1195,6.76039,522.621,888.655,0.371221,-0.105443,6.32043,448.192,614.95,0.518699,0.00815177,6.14007,486.848,641.994,0.599422,0.0234733,6.47603,498.985,645.443,0.492122,-0.0214705,6.14841,480.186,634.756,0.575793,-0.00999141,6.48137,493.396,637.685,0.5327,0.248213,6.0117,493.054,701.997,0.548256,0.271945,6.58652,484.988,701.997,0.549525,0.269622,5.9899,497.756,707.589,0.569284,0.295863,6.60813,489.358,707.229,0.508742,0.242957,6.03871,486.502,700.413,0.524706,0.264121,6.56572,479.999,700.404,0.345185,0.411411,6.06815,445.416,741.803,0.364753,0.446388,6.60082,442.974,741.545,0.178532,1.07289,6.1036,403.921,903.945,0.69481,1.12325,6.74966,514.571,889.882,0.200702,1.05419,6.03083,409.971,902.474,0.769506,1.11576,6.77112,530.645,887.431,0.379855,1.0098,6.04168,454.407,890.969,0.866863,1.09488,6.61527,556.764,888.519,0.189617,1.06354,6.06722,406.928,903.214,0.732158,1.1195,6.76039,522.621,888.655
25,0.833333,1,172.704,691.37,-0.655651,0.205029,4.6664,149.024,705.974,-0.724406,0.196899,4.70521,128.822,702.836,-0.586895,0.213158,4.6276,169.565,709.165,-0.535612,-0.158246,4.75774,190.959,590.057,-0.484167,-0.313935,4.79688,208.442,541.73,-0.857753,0.547721,4.91264,97.8256,807.412,-0.362529,0.573215,4.69008,243.934,823.519,-1.02484,0.888593,4.7641,36.9897,920.069,-0.220987,0.946721,4.62289,288.221,947.504,-1.05133,0.981904,4.91084,38.5418,940.232,-0.0545136,1.00291,4.67269,342.482,962.282,-0.345228,-0.383667,4.93326,254.921,523.222,-0.658543,-0.306295,4.84774,156.02,545.127,-0.372727,-0.248102,4.66614,240.057,560.161,-0.638525,-0.332757,4.87419,163.294,537.49,-0.349257,-0.273905,4.68755,248.123,552.26,-0.799187,-0.0763128,4.82888,111.49,616.27,-0.409485,-0.00948107,4.54638,224.757,636.869,-0.824816,-0.0711554,4.80181,102.074,617.749,-0.429648,-0.00143445,4.51447,217.094,639.523,-0.779526,-0.0656197,4.8499,118.654,619.684,-0.395935,-0.00256789,4.57399,230.022,639.157,-0.881221,0.168791,4.89711,89.7985,691.755,-0.357475,0.251223,4.54368,241.864,723.022,-1.0169,0.989627,4.92796,50.15,941.541,-0.0515515,1.00181,4.71166,343.571,959.268,-1.08576,0.974182,4.89371,26.8525,938.913,-0.0574757,1.004,4.63372,341.375,965.347,-1.04454,0.922198,4.71923,27.6478,933.424,-0.237211,0.99283,4.59444,282.474,964.478,-1.05133,0.981904,4.91084,38.5418,940.232,-0.0545136,1.00291,4.67269,342.482,962.282
25,0.833333,2,485.289,737.945,0.612182,0.490678,6.11397,510.349,760.508,0.563731,0.487223,6.04392,500.054,761.046,0.660634,0.494134,6.18403,520.41,759.982,0.535156,0.13852,6.18374,489.949,673.636,0.502144,-0.0124053,6.21364,481.346,637.002,0.192076,0.666321,6.08987,407.36,804.293,0.63324,0.751951,6.50821,506.1,813.488,0.207952,1.00825,5.90192,412.907,896.518,0.860303,1.06727,6.53806,557.581,885.113,0.0393001,1.05235,5.89401,370.012,908.097,0.776247,1.13039,6.67635,534.584,894.233,0.345734,-0.10344,6.22758,443.361,615.059,0.48567,0.00680065,6.04049,480.729,641.691,0.58098,0.0303911,6.36382,497.084,647.171,0.459218,-0.0227293,6.05009,473.972,634.359,0.55687,-0.00151634,6.37348,491.196,639.643,0.487325,0.248829,5.90727,483.872,703.249,0.607018,0.28063,6.48491,500.553,704.979,0.500919,0.271582,5.88535,487.802,709.29,0.632292,0.304235,6.49887,506.091,710.293,0.464804,0.241438,5.9354,477.588,701.08,0.577077,0.272498,6.47158,493.895,703.226,0.285413,0.392431,5.9788,431.681,738.558,0.41761,0.4438,6.54006,455.881,741.894,0.0256203,1.05668,5.93047,366.487,907.545,0.738758,1.13616,6.66706,526.383,895.887,0.0529799,1.04802,5.85755,373.581,908.656,0.813737,1.12462,6.68564,542.761,892.584,0.237469,1.04805,5.87125,420.732,908.035,0.904468,1.10323,6.52561,568.12,893.856,0.0393001,1.05235,5.89401,370.012,908.097,0.776247,1.13039,6.67635,534.584,894.233
26,0.866667,1,168.059,691.607,-0.679026,0.206045,4.69141,142.667,705.948,-0.747693,0.19752,4.73206,122.745,702.676,-0.610359,0.21457,4.65076,162.938,709.277,-0.555599,-0.156438,4.77905,185.433,590.848,-0.502701,-0.311788,4.81661,203.285,542.801,-0.859187,0.556641,4.94069,98.8785,809.173,-0.384513,0.573045,4.72434,237.788,822.134,-1.00704,0.907833,4.79385,44.5676,924.357,-0.268246,0.953378,4.64404,273.268,948.256,-1.02372,1.00033,4.94222,48.971,943.922,-0.103773,1.01683,4.68963,326.773,965.576,-0.361947,-0.374648,4.94955,250.195,526.342,-0.674855,-0.308684,4.86966,151.909,544.817,-0.392876,-0.244762,4.68564,234.099,561.563,-0.65436,-0.334515,4.89574,159.303,537.402,-0.368937,-0.270203,4.70663,242.298,553.797,-0.81891,-0.0794457,4.85289,106.616,615.418,-0.433724,-0.00699997,4.56322,217.28,637.697,-0.845337,-0.0746698,4.82646,97.0071,616.769,-0.454982,0.000607014,4.53189,209.25,640.201,-0.79877,-0.0684427,4.87332,113.884,618.912,-0.419254,0.000300646,4.59029,222.855,640.098,-0.901598,0.165872,4.92179,84.937,690.605,-0.38251,0.254339,4.5547,233.897,723.848,-0.988461,1.00632,4.95835,60.6597,944.75,-0.100218,1.01684,4.72857,328.176,962.898,-1.05897,0.994328,4.92609,37.2058,943.089,-0.107329,1.01681,4.65068,325.347,968.298,-1.02558,0.943069,4.74947,35.7614,938.154,-0.287641,0.998175,4.61473,266.406,964.79,-1.02372,1.00033,4.94222,48.971,943.922,-0.103773,1.01683,4.68963,326.773,965.576
26,0.866667,2,477.531,746.073,0.557543,0.510048,6.09097,497.447,765.738,0.507768,0.505011,6.02261,486.597,765.91,0.607319,0.515085,6.15932,508.056,765.571,0.49485,0.149818,6.17037,480.422,676.458,0.467981,-0.00456619,6.2044,473.259,638.895,0.165867,0.731704,6.0214,401.362,822.465,0.634719,0.801637,6.4516,507.726,826.575,0.110445,1.06835,5.85181,388.34,914.136,0.884447,1.08641,6.48809,564.69,891.431,-0.0633719,1.09889,5.84286,343.714,922.405,0.814421,1.14838,6.63585,544.287,899.855,0.320513,-0.0978212,6.27464,436.701,616.591,0.439294,0.0142609,6.02808,469.426,643.552,0.557946,0.0522525,6.34611,492.016,652.364,0.413408,-0.0162493,6.03995,462.775,635.96,0.536873,0.0193605,6.35922,486.768,644.571,0.431966,0.248894,5.88777,470.164,703.476,0.582634,0.310237,6.44845,495.67,712.241,0.445014,0.271692,5.86518,473.929,709.556,0.613607,0.332918,6.45476,502.742,717.446,0.409429,0.241162,5.9162,463.915,701.208,0.551258,0.303932,6.44298,488.473,710.832,0.224916,0.38267,5.95355,416.727,736.514,0.446697,0.502757,6.54288,462.515,755.38,-0.0781515,1.10051,5.8792,340.04,921.072,0.776703,1.15664,6.62948,535.921,901.976,-0.0485922,1.09728,5.80652,347.434,923.755,0.852139,1.14011,6.64222,552.637,897.737,0.134673,1.11168,5.82382,394.723,926.624,0.929915,1.11887,6.47502,575.648,899.467,-0.0633719,1.09889,5.84286,343.714,922.405,0.814421,1.14838,6.63585,544.287,899.855
27,0.9,1,163.474,689.695,-0.69739,0.196331,4.71213,137.771,702.562,-0.766388,0.188136,4.75262,117.864,699.44,-0.628391,0.204525,4.67165,158.023,705.738,-0.573842,-0.161858,4.79959,180.473,589.363,-0.520894,-0.315367,4.83708,198.301,542.102,-0.858016,0.558073,4.95724,100.105,809.042,-0.415164,0.566074,4.77621,229.479,817.964,-0.991151,0.917877,4.80226,50.0892,927,-0.344542,0.963101,4.69442,249.795,948.058,-0.999841,1.01192,4.95041,56.7281,946.935,-0.182694,1.03097,4.73872,302.11,966.684,-0.374157,-0.373812,4.9671,246.892,526.996,-0.696241,-0.311472,4.89215,146.301,544.399,-0.410193,-0.245671,4.70436,229.073,561.585,-0.67524,-0.336963,4.91792,153.833,537.117,-0.386656,-0.271126,4.72541,237.135,553.846,-0.842757,-0.0845596,4.86391,99.8286,613.895,-0.458233,-0.007146,4.58575,209.956,637.66,-0.869373,-0.080845,4.83722,90.1313,614.904,-0.478425,0.00116467,4.55374,202.243,640.384,-0.822268,-0.0726734,4.88415,107.206,617.658,-0.445014,-0.000552535,4.61419,215.183,639.82,-0.923164,0.162211,4.92494,78.5375,689.456,-0.413718,0.253971,4.59549,224.819,722.984,-0.963887,1.01707,4.96532,68.5113,947.571,-0.178714,1.03081,4.77765,303.832,963.971,-1.03579,1.00676,4.9355,44.8738,946.294,-0.186675,1.03113,4.69979,300.358,969.442,-1.00943,0.954017,4.75783,41.4278,941.085,-0.367517,1.00842,4.66604,241.731,964.515,-0.999841,1.01192,4.95041,56.7281,946.935,-0.182694,1.03097,4.73872,302.11,966.684
27,0.9,2,468.893,752.283,0.502078,0.530728,6.09892,483.612,770.666,0.449268,0.528246,6.03765,471.733,771.374,0.554887,0.533209,6.16018,495.255,769.971,0.456383,0.16332,6.16733,471.116,679.763,0.436799,0.00585902,6.19665,465.844,641.42,0.145545,0.808226,6.01606,396.327,841.727,0.617218,0.82101,6.45068,503.673,831.111,0.0712643,1.14937,5.84479,378.308,935.281,0.882954,1.10264,6.48034,564.589,895.493,-0.103029,1.1864,5.83612,333.492,945.245,0.873642,1.16067,6.64718,557.351,902.188,0.307517,-0.0704775,6.30793,433.202,623.223,0.378016,0.0309296,6.02732,454.173,647.705,0.555868,0.0496646,6.31386,492.196,651.811,0.354653,-0.00031364,6.04278,448.127,639.922,0.53774,0.0151157,6.32789,487.602,643.587,0.350561,0.270824,5.8997,449.223,708.929,0.591748,0.287049,6.44606,497.843,706.866,0.361,0.295215,5.87747,452.227,715.421,0.611783,0.31599,6.45359,502.344,713.521,0.330796,0.260736,5.92939,443.771,706.029,0.561671,0.269441,6.444,490.879,702.784,0.146838,0.392565,5.98828,396.82,738.436,0.398705,0.350024,6.5942,450.789,719.704,-0.117641,1.18837,5.87254,329.92,943.856,0.83659,1.17102,6.65457,548.771,904.232,-0.0884168,1.18443,5.79969,337.109,946.652,0.910694,1.15032,6.63979,565.949,900.14,0.0951536,1.19282,5.81639,384.565,947.938,0.924335,1.13431,6.45591,574.988,903.826,-0.103029,1.1864,5.83612,333.492,945.245,0.873642,1.16067,6.64718,557.351,902.188
28,0.933333,1,158.185,685.727,-0.720748,0.183524,4.73284,131.333,698.226,-0.789721,0.174542,4.77216,111.515,694.92,-0.651775,0.192507,4.69352,151.483,701.587,-0.592624,-0.175553,4.82319,175.504,585.347,-0.537713,-0.329443,4.86191,193.932,538.254,-0.86114,0.550354,4.98704,100.717,805.707,-0.454041,0.558256,4.83365,218.954,813.421,-0.978502,0.91862,4.82872,55.7204,925.658,-0.436238,0.962636,4.73817,221.753,945.066,-0.979102,1.01916,4.97421,64.4396,947.653,-0.284263,1.04398,4.7906,270.901,967.224,-0.390571,-0.383609,4.99466,242.581,524.674,-0.715747,-0.325743,4.9126,141.228,540.435,-0.424727,-0.257482,4.73163,225.215,558.289,-0.694545,-0.351233,4.9391,148.848,533.22,-0.401357,-0.282255,4.75343,233.215,550.839,-0.865171,-0.0976573,4.88457,94.0387,609.979,-0.479769,-0.0165781,4.61491,203.897,634.606,-0.891707,-0.0936323,4.85788,84.3755,611.058,-0.499619,-0.00845456,4.58259,196.292,637.23,-0.844862,-0.0858378,4.90509,101.369,613.723,-0.467383,-0.00982714,4.64359,208.866,636.822,-0.947847,0.151228,4.94887,72.4091,685.885,-0.445917,0.249504,4.62764,215.311,720.958,-0.942641,1.02339,4.9881,76.2381,948.069,-0.282909,1.04525,4.82968,272.043,964.97,-1.01556,1.01494,4.96033,52.5751,947.236,-0.285618,1.04271,4.75153,269.74,969.515,-0.99571,0.95449,4.7838,47.4623,939.599,-0.462431,1.00527,4.70704,212.483,960.684,-0.979102,1.01916,4.97421,64.4396,947.653,-0.284263,1.04398,4.7906,270.901,967.224
28,0.933333,2,457.508,759.091,0.449344,0.560095,6.14812,469.744,776.792,0.394537,0.558907,6.08968,457.283,777.812,0.504151,0.561282,6.20656,481.97,775.792,0.415248,0.187515,6.20515,460.484,685.376,0.400635,0.0278386,6.2296,456.568,646.71,0.121925,0.867542,6.05808,390.22,855.03,0.558445,0.844756,6.50197,488.967,835.087,0.0798198,1.20654,5.87241,380.41,948.508,0.836652,1.10884,6.44116,555.04,898.492,-0.0937638,1.24681,5.86969,336.014,958.954,0.872099,1.19005,6.59328,558.613,911.024,0.301673,-0.0723097,6.36488,431.169,622.941,0.30555,0.0578692,6.07445,435.53,654.305,0.550787,0.0694255,6.30948,491.079,656.522,0.286915,0.0263085,6.09432,430.692,646.482,0.537668,0.0379889,6.33047,487.532,649.011,0.248015,0.297055,5.95598,422.527,714.89,0.661212,0.314867,6.34728,516.421,714.487,0.25351,0.32249,5.93242,424.166,721.626,0.682181,0.342024,6.34232,521.508,720.975,0.234117,0.28564,5.98919,418.696,711.613,0.630476,0.299876,6.35845,508.888,710.816,0.0563516,0.410521,6.08635,373.902,741.279,0.506327,0.40772,6.5291,476.445,733.767,-0.106553,1.25123,5.90669,332.913,958.079,0.838765,1.20562,6.60702,550.624,913.999,-0.0809747,1.24239,5.83269,339.154,959.839,0.905434,1.17448,6.57954,566.635,908.036,0.104574,1.24776,5.84098,386.883,960.765,0.872733,1.13242,6.40178,564.702,905.612,-0.0937638,1.24681,5.86969,336.014,958.954,0.872099,1.19005,6.59328,558.613,911.024
29,0.966667,1,150.487,680.991,-0.746999,0.166176,4.73166,122.945,692.735,-0.81754,0.155154,4.77035,102.663,688.838,-0.676457,0.177199,4.69298,143.561,696.696,-0.616705,-0.188931,4.83,168.278,581.265,-0.560865,-0.34112,4.87215,187.146,534.869,-0.873163,0.534898,4.99062,97.2858,800.938,-0.498837,0.544991,4.86328,205.982,808.268,-0.970254,0.906896,4.82593,58.1109,922.176,-0.522078,0.949003,4.7625,195.395,939.21,-0.957853,1.0212,4.96167,70.1231,949.048,-0.385717,1.03979,4.83412,240.19,962.975,-0.411812,-0.394315,5.00493,236.45,521.699,-0.73934,-0.337462,4.91848,134.287,536.977,-0.445145,-0.271056,4.7452,219.139,554.228,-0.71871,-0.362702,4.94629,141.819,529.894,-0.421863,-0.295043,4.76785,227.141,547.081,-0.889362,-0.110325,4.88779,86.7825,606.107,-0.500812,-0.0331371,4.62238,197.313,629.236,-0.915498,-0.106421,4.86076,77.1892,607.125,-0.519655,-0.0271366,4.58886,189.96,631.12,-0.869446,-0.098375,4.90859,94.0327,609.907,-0.490083,-0.0248477,4.65085,201.773,631.978,-0.974255,0.138929,4.95109,64.5293,682.134,-0.480028,0.235569,4.62046,204,716.555,-0.920656,1.02464,4.97367,82.0524,949.342,-0.389595,1.04077,4.87303,239.951,960.701,-0.99505,1.01776,4.94967,58.136,948.752,-0.381838,1.0388,4.79521,240.432,965.286,-0.986448,0.940492,4.77931,50.0781,935.483,-0.548399,0.989751,4.728,185.835,954.334,-0.957853,1.0212,4.96167,70.1231,949.048,-0.385717,1.03979,4.83412,240.19,962.975
29,0.966667,2,442.736,762.299,0.392393,0.572183,6.14199,455.93,779.884,0.334666,0.569927,6.08652,442.563,780.602,0.450119,0.57444,6.19746,469.058,779.179,0.363475,0.198579,6.19394,448.115,688.14,0.351082,0.0384636,6.21621,444.806,649.291,0.067532,0.881636,6.06553,376.718,858.254,0.471926,0.860621,6.49171,469.158,839.065,0.0825955,1.21289,5.85711,381.175,950.944,0.769449,1.0832,6.37146,541.336,895.277,-0.0889382,1.25433,5.84931,337.169,961.996,0.818386,1.2056,6.4895,549.361,918.955,0.288713,-0.0698715,6.37581,427.994,623.545,0.220425,0.0828717,6.08224,414.418,660.459,0.519066,0.0676739,6.26018,484.503,656.232,0.207436,0.0491009,6.10529,411.018,652.076,0.507016,0.033372,6.27988,481.231,647.979,0.121072,0.330759,6.00464,390.276,722.712,0.674299,0.284421,6.32816,519.999,707.488,0.120723,0.358737,5.98126,390.307,730.059,0.696811,0.310744,6.32633,525.389,713.755,0.115123,0.316356,6.03943,388.623,718.654,0.644874,0.267739,6.34241,512.673,703.387,-0.0441479,0.43415,6.17606,349.267,745.553,0.576736,0.314343,6.56523,491.908,711.895,-0.102261,1.26085,5.88589,333.912,961.659,0.787256,1.22828,6.49757,541.932,923.85,-0.0756159,1.24781,5.81272,340.467,962.338,0.849515,1.18292,6.48143,556.808,914.048,0.110697,1.25209,5.82408,388.54,962.813,0.806709,1.08984,6.32673,551.461,898.658,-0.0889382,1.25433,5.84931,337.169,961.996,0.818386,1.2056,6.4895,549.361,918.955
30,1,1,144.231,675.856,-0.767393,0.146857,4.72862,116.317,686.634,-0.839537,0.134546,4.76721,95.5658,682.379,-0.695249,0.159169,4.69004,137.409,690.959,-0.633116,-0.20304,4.83426,163.349,576.934,-0.575569,-0.352996,4.87953,182.882,531.374,-0.882201,0.515158,4.98851,94.4543,795.064,-0.542928,0.528242,4.88041,192.957,802.525,-0.974088,0.889975,4.83316,57.3716,916.496,-0.599828,0.930487,4.79318,172.092,931.494,-0.943368,1.01547,4.95778,74.2826,947.556,-0.481611,1.02218,4.88894,212.081,953.946,-0.426613,-0.40602,5.01407,232.243,518.41,-0.755085,-0.349891,4.92518,129.794,533.327,-0.458293,-0.282061,4.75255,215.203,550.883,-0.734523,-0.37429,4.95353,137.344,526.542,-0.435012,-0.305292,4.77583,223.229,544.014,-0.906315,-0.124125,4.88702,81.5306,601.862,-0.518356,-0.0456158,4.62806,191.821,625.2,-0.931951,-0.120844,4.85917,72.0123,602.657,-0.535694,-0.0399488,4.59346,184.886,626.941,-0.886814,-0.111692,4.90821,88.6984,605.83,-0.509493,-0.0372736,4.65741,195.738,627.983,-0.993844,0.125141,4.94458,58.1917,678.002,-0.508873,0.223208,4.63219,195.045,712.355,-0.905065,1.01815,4.96598,86.3361,947.859,-0.490806,1.02019,4.92693,210.419,950.919,-0.981671,1.01279,4.94958,62.1891,947.252,-0.472416,1.02417,4.85095,213.769,957.021,-0.992694,0.921457,4.78685,48.6078,929.046,-0.625213,0.971858,4.75811,162.696,946.698,-0.943368,1.01547,4.95778,74.2826,947.556,-0.481611,1.02218,4.88894,212.081,953.946
30,1,2,432.6,763.134,0.355805,0.586263,6.23522,445.685,781.183,0.295281,0.584654,6.18395,431.699,781.963,0.416329,0.587873,6.28649,459.442,780.416,0.324831,0.204782,6.26242,437.886,689.101,0.311556,0.0412899,6.27407,434.564,649.882,0.0661676,0.915223,6.14895,376.158,863.496,0.411276,0.848074,6.59514,453.638,833.087,0.0853545,1.24141,5.93802,381.584,953.918,0.699674,1.07179,6.46798,522.431,888.819,-0.0824604,1.28368,5.95907,339.222,963.459,0.757003,1.21959,6.54964,533.549,919.602,0.305257,-0.0556076,6.44519,431.117,627.045,0.154999,0.105508,6.16822,397.732,665.684,0.489594,0.0592712,6.28724,476.928,654.156,0.147735,0.0678066,6.19046,395.835,656.447,0.477811,0.0239252,6.30517,473.789,645.698,0.0284683,0.355576,6.14556,366.956,726.879,0.688073,0.249744,6.31626,523.575,699.371,0.0234781,0.386158,6.12379,365.757,734.686,0.713306,0.273016,6.30976,529.748,704.971,0.0286187,0.338123,6.17932,366.954,722.163,0.659863,0.236519,6.33652,516.367,696.048,-0.115643,0.445813,6.34078,332.615,745.573,0.64448,0.281112,6.56822,507.334,704.265,-0.089567,1.29038,5.99735,337.575,963.072,0.726507,1.24409,6.5542,526.442,925.019,-0.0753538,1.27698,5.92079,340.89,963.851,0.787499,1.1951,6.54508,540.667,914.177,0.109925,1.28025,5.90099,387.971,965.771,0.734702,1.06818,6.42255,531.77,889.734,-0.0824604,1.28368,5.95907,339.222,963.459,0.757003,1.21959,6.54964,533.549,919.602
31,1.03333,1,139.019,672.634,-0.785198,0.137395,4.7388,111.198,683.536,-0.858824,0.123643,4.77638,90.01,678.87,-0.711573,0.151147,4.70121,132.725,688.276,-0.647684,-0.211429,4.84471,159.258,574.47,-0.58875,-0.360925,4.8901,179.218,529.174,-0.895163,0.498649,5.00656,91.5239,789.554,-0.580719,0.52063,4.90441,182.204,799.399,-0.987947,0.867432,4.84211,53.6329,908.995,-0.653851,0.917996,4.81449,156.075,926.308,-0.944594,0.998626,4.9564,73.8318,942.537,-0.550057,1.0134,4.92151,192.177,949.189,-0.438765,-0.411864,5.02329,228.844,516.886,-0.768067,-0.359583,4.93414,126.261,530.572,-0.471597,-0.288351,4.76494,211.387,549.133,-0.747627,-0.384343,4.96265,133.789,523.708,-0.448002,-0.311607,4.78807,219.504,542.279,-0.921044,-0.135121,4.90224,77.8835,598.612,-0.531125,-0.052724,4.64039,188.136,622.939,-0.946914,-0.131623,4.87459,68.3144,599.455,-0.54689,-0.0475858,4.60485,181.669,624.483,-0.901563,-0.122921,4.92351,85.0434,602.512,-0.524034,-0.0442113,4.66999,191.505,625.785,-1.01105,0.110815,4.96531,54.2498,673.511,-0.52946,0.215307,4.64323,188.78,709.628,-0.905734,1.00051,4.96168,85.8965,942.786,-0.562731,1.01063,4.95843,189.588,946.048,-0.983453,0.996742,4.95112,61.7414,942.289,-0.537384,1.01616,4.88458,194.804,952.377,-1.00895,0.896879,4.79563,44.0886,920.822,-0.678061,0.958424,4.77742,146.883,941.236,-0.944594,0.998626,4.9564,73.8318,942.537,-0.550057,1.0134,4.92151,192.177,949.189
