frame,time,id,pose_cx,pose_cy,pelvis_x,pelvis_y,pelvis_z,pelvis_u,pelvis_v,left_hip_x,left_hip_y,left_hip_z,left_hip_u,left_hip_v,right_hip_x,right_hip_y,right_hip_z,right_hip_u,right_hip_v,spine3_x,spine3_y,spine3_z,spine3_u,spine3_v,neck_x,neck_y,neck_z,neck_u,neck_v,left_knee_x,left_knee_y,left_knee_z,left_knee_u,left_knee_v,right_knee_x,right_knee_y,right_knee_z,right_knee_u,right_knee_v,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_u,left_ankle_v,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_u,right_ankle_v,left_foot_x,left_foot_y,left_foot_z,left_foot_u,left_foot_v,right_foot_x,right_foot_y,right_foot_z,right_foot_u,right_foot_v,head_x,head_y,head_z,head_u,head_v,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_u,left_shoulder_v,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_u,right_shoulder_v,left_acromion_x,left_acromion_y,left_acromion_z,left_acromion_u,left_acromion_v,right_acromion_x,right_acromion_y,right_acromion_z,right_acromion_u,right_acromion_v,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_u,left_elbow_v,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_u,right_elbow_v,left_olecranon_x,left_olecranon_y,left_olecranon_z,left_olecranon_u,left_olecranon_v,right_olecranon_x,right_olecranon_y,right_olecranon_z,right_olecranon_u,right_olecranon_v,left_cubital_fossa_x,left_cubital_fossa_y,left_cubital_fossa_z,left_cubital_fossa_u,left_cubital_fossa_v,right_cubital_fossa_x,right_cubital_fossa_y,right_cubital_fossa_z,right_cubital_fossa_u,right_cubital_fossa_v,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_u,left_wrist_v,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_u,right_wrist_v,left_big_toe_tip_x,left_big_toe_tip_y,left_big_toe_tip_z,left_big_toe_tip_u,left_big_toe_tip_v,right_big_toe_tip_x,right_big_toe_tip_y,right_big_toe_tip_z,right_big_toe_tip_u,right_big_toe_tip_v,left_small_toe_tip_x,left_small_toe_tip_y,left_small_toe_tip_z,left_small_toe_tip_u,left_small_toe_tip_v,right_small_toe_tip_x,right_small_toe_tip_y,right_small_toe_tip_z,right_small_toe_tip_u,right_small_toe_tip_v,left_heel_x,left_heel_y,left_heel_z,left_heel_u,left_heel_v,right_heel_x,right_heel_y,right_heel_z,right_heel_u,right_heel_v,left_toe_x,left_toe_y,left_toe_z,left_toe_u,left_toe_v,right_toe_x,right_toe_y,right_toe_z,right_toe_u,right_toe_v
83,1.38333,1,552.513,721.116,-1.39412,0.675218,3.4999,561.315,733.096,-1.45653,0.675865,3.45531,538.093,735.775,-1.33172,0.674572,3.5445,583.954,730.484,-1.46642,0.280381,3.53584,544.904,619.367,-1.4974,0.111165,3.55125,537.972,571.331,-1.43299,1.12316,3.44801,544.033,866.032,-1.4722,1.04984,3.7448,566.521,820.595,-1.34709,1.50151,3.29211,550.449,996.497,-1.50184,1.46457,3.72756,556.742,933.251,-1.37411,1.57945,3.44407,560.666,999.008,-1.57599,1.5174,3.88053,553.512,931.375,-1.5961,-0.0171734,3.67882,525.753,535.328,-1.60843,0.189067,3.4328,491.036,595.125,-1.33164,0.139762,3.61631,591.441,578.682,-1.63013,0.15535,3.45054,487.153,585.062,-1.34451,0.107703,3.63918,590.219,569.622,-1.64117,0.471388,3.4125,478.644,678.258,-1.2293,0.400756,3.62908,620.965,650.527,-1.62527,0.491288,3.38565,479.528,685.238,-1.2018,0.422622,3.61917,627.641,656.877,-1.65392,0.469257,3.43947,478.71,676.554,-1.26087,0.395198,3.63921,613.225,648.691,-1.73461,0.717713,3.47146,459.881,746.93,-1.35381,0.604298,3.74919,598.587,701.324,-1.3462,1.57071,3.46978,571.678,993.083,-1.61335,1.50705,3.88242,544.078,928.516,-1.40203,1.5882,3.41835,549.489,1005.02,-1.53863,1.52775,3.87864,562.955,934.237,-1.33455,1.5439,3.25118,549.155,1015.29,-1.48906,1.51599,3.70123,557.329,949.955,-1.37411,1.57945,3.44407,560.666,999.008,-1.57599,1.5174,3.88053,553.512,931.375
83,1.38333,2,735.311,687.713,-1.25971,0.857133,5.65168,736.911,691.794,-1.18645,0.853489,5.64877,749.778,691.227,-1.33298,0.860777,5.65459,724.057,692.361,-1.24691,0.461904,5.59687,737.015,622.602,-1.24143,0.29252,5.57338,737.06,592.532,-1.17673,1.23637,5.47992,745.074,765.818,-1.33772,1.27345,5.58475,720.256,768.226,-1.09228,1.03768,5.82463,772.307,718.311,-1.37023,1.67555,5.64163,716.907,837.261,-0.991881,1.13116,5.92827,792.538,730.977,-1.32974,1.74278,5.48547,717.375,857.99,-1.25628,0.153859,5.41372,727.74,568.445,-1.09072,0.389175,5.63492,766.264,609.126,-1.41868,0.333024,5.59996,706.437,599.522,-1.07664,0.352888,5.61201,767.983,602.937,-1.41846,0.298251,5.57556,705.368,593.54,-1.08065,0.649153,5.73042,771.252,653.382,-1.51155,0.587993,5.64684,692.083,644.22,-1.10235,0.658868,5.75733,768.361,654.541,-1.51987,0.607158,5.67708,692.042,647.044,-1.06419,0.65568,5.70847,773.411,654.963,-1.5041,0.585325,5.61667,691.971,644.304,-1.0074,0.89738,5.7721,785.316,695.606,-1.58765,0.801042,5.51888,672.069,685.274,-1.01249,1.16233,5.93855,789.355,735.899,-1.29204,1.7394,5.47783,723.924,857.816,-0.971276,1.09999,5.91799,795.732,726.037,-1.36743,1.74616,5.49312,710.843,858.163,-1.0938,0.986143,5.84848,772.811,708.765,-1.38792,1.72279,5.67197,715.085,844.006,-0.991881,1.13116,5.92827,792.538,730.977,-1.32974,1.74278,5.48547,717.375,857.99
84,1.4,1,550.951,721.985,-1.39658,0.677222,3.49694,560.273,733.833,-1.45873,0.677482,3.45305,537.178,736.372,-1.33443,0.676962,3.54083,582.795,731.357,-1.46866,0.283002,3.53156,543.764,620.206,-1.49955,0.114051,3.54639,536.787,572.188,-1.44905,1.12866,3.4811,543.37,864.513,-1.48518,1.05722,3.7335,561.849,823.421,-1.3592,1.50742,3.32409,550.745,993.885,-1.54732,1.4699,3.73164,544.985,934.25,-1.39446,1.58744,3.47305,558.136,997.48,-1.63147,1.52976,3.8792,539.057,934.699,-1.59884,-0.0277247,3.67081,524.06,532.441,-1.61015,0.191621,3.42463,489.416,596.003,-1.33274,0.145388,3.6159,591.096,580.244,-1.63129,0.157765,3.44254,485.717,585.869,-1.34644,0.113499,3.63823,589.591,571.224,-1.64088,0.471401,3.39212,475.839,679.092,-1.2268,0.404079,3.61946,620.753,651.74,-1.62391,0.489808,3.36436,476.891,685.716,-1.19723,0.423843,3.60837,627.913,657.565,-1.65414,0.470835,3.41904,475.769,677.832,-1.25869,0.401015,3.62903,612.853,650.6,-1.73175,0.724356,3.43637,455.607,750.978,-1.33644,0.628474,3.72107,600.527,709.046,-1.36757,1.57965,3.50021,568.942,991.701,-1.66851,1.518,3.88012,529.603,931.572,-1.42134,1.59524,3.44589,547.159,1003.35,-1.59444,1.54152,3.87828,548.516,937.827,-1.34523,1.54927,3.28262,549.834,1012.38,-1.53618,1.52057,3.70438,544.939,950.843,-1.39446,1.58744,3.47305,558.136,997.48,-1.63147,1.52976,3.8792,539.057,934.699
84,1.4,2,735.331,687.386,-1.25745,0.854801,5.65011,737.25,691.423,-1.18545,0.852609,5.64657,749.872,691.13,-1.32944,0.856992,5.65366,724.645,691.716,-1.24563,0.461342,5.59626,737.22,622.511,-1.24057,0.292717,5.57318,737.207,592.569,-1.19005,1.23213,5.47112,742.293,765.406,-1.33304,1.26963,5.58613,721.155,767.484,-1.09602,1.05745,5.82585,771.702,721.672,-1.36697,1.6723,5.63409,717.16,837.08,-0.985121,1.15589,5.9122,793.227,735.683,-1.32311,1.7397,5.4788,718.29,857.814,-1.26009,0.153927,5.414,727.048,568.456,-1.08851,0.387498,5.6296,766.473,608.893,-1.41434,0.334393,5.60741,707.55,599.687,-1.07481,0.351577,5.60636,768.117,602.766,-1.41616,0.299531,5.58313,706.125,593.697,-1.08366,0.647722,5.72404,770.514,653.259,-1.49907,0.590111,5.66153,694.984,644.324,-1.10509,0.654794,5.75163,767.694,653.946,-1.50421,0.60935,5.69211,695.503,647.146,-1.06912,0.655965,5.7029,772.364,655.125,-1.49467,0.587361,5.63098,694.328,644.401,-1.03233,0.899771,5.78055,781.256,695.793,-1.5854,0.804657,5.54092,673.62,685.35,-1.00387,1.18855,5.9212,790.312,740.907,-1.28528,1.73637,5.47199,724.909,857.6,-0.966377,1.12323,5.9032,796.151,730.443,-1.36094,1.74303,5.48561,711.687,858.027,-1.09783,1.00825,5.85458,772.318,712.368,-1.38532,1.71956,5.66377,715.191,843.876,-0.985121,1.15589,5.9122,793.227,735.683,-1.32311,1.7397,5.4788,718.29,857.814
85,1.41667,1,548.823,722.806,-1.41361,0.682092,3.51806,557.829,734.055,-1.47483,0.681932,3.47541,535.263,736.39,-1.35239,0.682252,3.56072,579.854,731.775,-1.48516,0.287333,3.55593,541.973,620.876,-1.51582,0.11815,3.57216,535.281,573.105,-1.45959,1.13221,3.49617,542.148,864.131,-1.49771,1.07091,3.73748,558.918,826.788,-1.36632,1.51084,3.34156,550.751,992.538,-1.57274,1.48122,3.74727,539.926,935.63,-1.40512,1.59519,3.48791,556.788,997.753,-1.64687,1.53585,3.90234,537.605,933.921,-1.61314,-0.0232393,3.69914,523.528,533.712,-1.62807,0.196802,3.45154,487.887,597.069,-1.34806,0.147775,3.63551,588.868,580.684,-1.64922,0.162636,3.46955,484.238,586.917,-1.36046,0.11642,3.65886,587.844,571.847,-1.65902,0.473488,3.41242,473.398,678.877,-1.23455,0.401203,3.62187,618.839,650.871,-1.64089,0.490335,3.38433,474.722,685.012,-1.20572,0.418334,3.60461,625.209,656.158,-1.67285,0.474363,3.43852,473.067,678.078,-1.26383,0.400899,3.63712,612.211,650.322,-1.74607,0.730561,3.43868,451.775,752.642,-1.29642,0.639375,3.73302,612.408,711.428,-1.37886,1.58814,3.51591,567.473,992.103,-1.68359,1.5235,3.90578,528.567,930.408,-1.43138,1.60223,3.45991,545.929,1003.5,-1.61015,1.54821,3.89891,546.659,937.439,-1.35133,1.55182,3.29977,550.115,1010.7,-1.56526,1.53277,3.72043,538.907,952.352,-1.40512,1.59519,3.48791,556.788,997.753,-1.64687,1.53585,3.90234,537.605,933.921
85,1.41667,2,735.185,687.44,-1.25374,0.855398,5.64963,737.887,691.542,-1.18191,0.853603,5.6448,750.435,691.353,-1.32558,0.857193,5.65447,725.361,691.73,-1.24367,0.461677,5.59449,737.5,622.597,-1.23935,0.292939,5.57086,737.332,592.631,-1.20264,1.22795,5.45587,739.374,765.269,-1.33269,1.27168,5.58808,721.301,767.772,-1.09562,1.07959,5.81821,771.524,725.717,-1.37052,1.67294,5.64037,716.8,836.865,-0.979443,1.18451,5.88849,793.521,741.336,-1.32684,1.74022,5.48552,717.906,857.519,-1.26274,0.153118,5.41358,726.538,568.309,-1.08456,0.385316,5.62569,767.042,608.553,-1.41365,0.335816,5.60568,707.595,599.96,-1.07224,0.350448,5.60177,768.42,602.616,-1.41497,0.301239,5.5815,706.264,594.019,-1.09038,0.642391,5.73002,769.538,652.209,-1.49072,0.594146,5.66033,696.404,645.06,-1.10887,0.646698,5.76004,767.318,652.373,-1.49446,0.614496,5.68995,697.118,648.092,-1.07919,0.652473,5.70782,770.761,654.413,-1.48738,0.590146,5.6296,695.558,644.922,-1.05486,0.895584,5.79049,777.667,694.802,-1.57553,0.803325,5.53113,674.9,685.366,-0.997467,1.21797,5.89584,790.669,746.764,-1.28897,1.73713,5.47885,724.528,857.342,-0.961419,1.15106,5.88114,796.38,735.894,-1.3647,1.7433,5.49219,711.299,857.696,-1.09608,1.03314,5.85136,772.513,716.721,-1.38947,1.71993,5.67027,714.739,843.593,-0.979443,1.18451,5.88849,793.521,741.336,-1.32684,1.74022,5.48552,717.906,857.519
86,1.43333,1,547.084,723.838,-1.42322,0.688127,3.52801,556.236,735.22,-1.48314,0.687729,3.48406,533.929,737.568,-1.36331,0.688526,3.57196,577.993,732.929,-1.49321,0.292777,3.56788,541.114,622.132,-1.52321,0.123341,3.58496,534.736,574.436,-1.46453,1.13837,3.49968,541.155,865.567,-1.51961,1.07298,3.74927,554.331,826.436,-1.36518,1.5107,3.34275,551.237,992.333,-1.60381,1.47805,3.7582,532.871,933.635,-1.40745,1.59774,3.48629,555.932,998.7,-1.67595,1.53139,3.91438,531.469,931.567,-1.61784,-0.0197718,3.71248,523.829,534.67,-1.63657,0.200767,3.46314,487.012,598.024,-1.35586,0.154954,3.64882,588.082,582.505,-1.65735,0.166507,3.48137,483.514,587.87,-1.36786,0.123884,3.67237,587.197,573.764,-1.6702,0.476626,3.42064,471.294,679.462,-1.24188,0.40841,3.62733,617.33,652.692,-1.65169,0.493263,3.39252,472.705,685.526,-1.21278,0.423475,3.60767,623.536,657.486,-1.68445,0.477711,3.44649,470.823,678.731,-1.27,0.410021,3.64363,611.137,652.631,-1.76008,0.73306,3.44094,448.035,753.229,-1.27976,0.656973,3.72582,616.211,716.486,-1.38199,1.59093,3.51511,566.495,992.999,-1.71249,1.5186,3.91843,522.578,927.896,-1.43291,1.60455,3.45746,545.193,1004.5,-1.63941,1.54418,3.91033,540.378,935.246,-1.34891,1.55045,3.30051,550.941,1010.18,-1.5977,1.52939,3.73093,531.389,950.285,-1.40745,1.59774,3.48629,555.932,998.7,-1.67595,1.53139,3.91438,531.469,931.567
86,1.43333,2,735.143,687.805,-1.24318,0.852203,5.6117,738.271,691.996,-1.17246,0.851131,5.60671,750.698,691.94,-1.31389,0.853275,5.61669,725.866,692.053,-1.23518,0.46072,5.55779,737.56,622.97,-1.23175,0.292941,5.53468,737.252,592.975,-1.20506,1.21764,5.40653,736.913,765.416,-1.31891,1.26646,5.54801,722.062,768.476,-1.08918,1.10513,5.774,771.198,731.568,-1.36032,1.66174,5.60853,717.24,836.551,-0.981509,1.22124,5.84017,791.789,749.295,-1.3186,1.7316,5.45542,718.081,857.691,-1.26019,0.153798,5.37997,725.556,568.613,-1.07608,0.381142,5.58496,767.155,608.305,-1.40238,0.337685,5.57362,708.166,600.64,-1.06422,0.347295,5.56068,768.447,602.511,-1.40558,0.303225,5.54971,706.504,594.686,-1.08867,0.634011,5.69596,768.7,651.408,-1.46539,0.598006,5.62902,699.442,646.33,-1.10533,0.636643,5.72685,766.82,651.267,-1.46662,0.619831,5.65693,700.509,649.667,-1.07945,0.645125,5.67361,769.574,653.807,-1.46425,0.592167,5.59822,698.211,645.872,-1.06333,0.886238,5.76034,775.242,693.988,-1.55139,0.797038,5.48781,677.052,685.367,-1.00169,1.25373,5.84581,788.497,754.657,-1.28081,1.72881,5.44845,724.713,857.585,-0.961332,1.18874,5.83452,795.088,743.923,-1.35639,1.73439,5.46239,711.465,857.797,-1.08678,1.06092,5.80941,772.762,722.783,-1.37962,1.70764,5.63958,715.152,843.064,-0.981509,1.22124,5.84017,791.789,749.295,-1.3186,1.7316,5.45542,718.081,857.691
87,1.45,1,544.807,724.094,-1.44489,0.693843,3.55825,553.572,735.168,-1.50388,0.693352,3.5127,531.495,737.56,-1.38591,0.694333,3.60381,575.091,732.837,-1.51273,0.29848,3.60219,539.679,622.934,-1.54181,0.129038,3.62102,533.828,575.668,-1.47705,1.14247,3.51554,539.479,865.264,-1.54513,1.07894,3.77455,550.282,826.099,-1.37146,1.51078,3.35776,551.193,990.338,-1.63564,1.48012,3.79989,529.175,929.863,-1.41493,1.60398,3.49718,555.049,999.055,-1.71515,1.53323,3.95337,525.771,928.173,-1.63496,-0.00971901,3.75223,523.883,537.408,-1.65603,0.203997,3.49727,486.06,598.382,-1.37478,0.163483,3.6834,586.433,584.423,-1.67638,0.169536,3.51569,482.75,588.265,-1.38644,0.132084,3.70717,585.68,575.661,-1.69136,0.47871,3.45322,469.774,678.75,-1.2592,0.415912,3.66257,615.895,653.658,-1.67169,0.495171,3.42579,471.594,684.67,-1.22942,0.429807,3.64264,622.192,658.098,-1.70662,0.479883,3.47825,468.911,678.089,-1.28694,0.418515,3.67867,609.852,653.869,-1.7829,0.733175,3.4654,445.057,751.758,-1.2845,0.665947,3.7566,617.765,717.431,-1.39029,1.59751,3.5268,565.443,993.364,-1.75193,1.52065,3.95559,516.708,924.773,-1.43958,1.61045,3.46757,544.478,1004.84,-1.67836,1.54581,3.95115,534.845,931.577,-1.35363,1.5488,3.31478,551.277,1007.66,-1.62829,1.53155,3.77417,528.188,946.158,-1.41493,1.60398,3.49718,555.049,999.055,-1.71515,1.53323,3.95337,525.771,928.173
87,1.45,2,735.373,687.72,-1.24067,0.854939,5.62151,739.105,692.218,-1.1698,0.853965,5.61589,751.513,692.197,-1.31153,0.855912,5.62712,726.721,692.24,-1.23634,0.462153,5.56572,737.667,623.109,-1.23449,0.293816,5.54181,737.043,593.065,-1.20925,1.20919,5.39378,735.607,764.38,-1.31881,1.27025,5.554,722.337,768.911,-1.08469,1.14997,5.76873,771.804,739.522,-1.36399,1.66329,5.61224,716.747,836.632,-0.980767,1.28055,5.80801,790.986,760.676,-1.32106,1.73223,5.45914,717.795,857.59,-1.2668,0.154451,5.38732,724.647,568.695,-1.07888,0.381661,5.58971,766.817,608.34,-1.39993,0.336391,5.5877,709.239,600.255,-1.06702,0.347799,5.56481,768.085,602.555,-1.40541,0.303049,5.56331,707.155,594.521,-1.08924,0.634539,5.69401,768.534,651.539,-1.4554,0.587411,5.67326,703.236,643.632,-1.10349,0.637629,5.7259,767.11,651.457,-1.4538,0.605901,5.70332,704.869,646.331,-1.08201,0.645289,5.67079,769.026,653.893,-1.45716,0.585098,5.64227,701.512,643.791,-1.06484,0.889046,5.74867,774.603,694.79,-1.55188,0.801592,5.56478,680.877,684.175,-1.00222,1.31268,5.80927,787.326,766.164,-1.28317,1.72974,5.45265,724.461,857.51,-0.959313,1.24842,5.80676,794.647,755.186,-1.35895,1.73472,5.46562,711.144,857.669,-1.07905,1.11218,5.8109,774.141,731.564,-1.38413,1.70891,5.64283,714.493,843.115,-0.980767,1.28055,5.80801,790.986,760.676,-1.32106,1.73223,5.45914,717.795,857.59
88,1.46667,1,542.57,724.457,-1.46141,0.698622,3.57639,551.01,735.516,-1.5188,0.697931,3.52998,529.362,737.891,-1.40402,0.699313,3.62279,572.104,733.203,-1.52691,0.303606,3.62618,538.547,623.801,-1.55498,0.134314,3.64751,533.31,576.856,-1.49139,1.14627,3.53718,537.995,864.351,-1.5676,1.08522,3.78443,545.409,827.014,-1.37979,1.51035,3.37517,550.831,987.884,-1.66002,1.48471,3.81836,524.868,929.181,-1.42027,1.60616,3.51345,555.405,997.551,-1.74091,1.53522,3.97221,521.34,926.832,-1.64984,-0.00161064,3.78028,523.18,539.574,-1.66893,0.206658,3.52213,485.74,598.726,-1.39001,0.168787,3.70811,584.811,585.559,-1.68952,0.17224,3.5408,482.418,588.687,-1.40119,0.137766,3.73282,584.298,576.939,-1.70585,0.478722,3.47562,468.759,677.86,-1.27251,0.418278,3.68233,614.123,653.691,-1.68465,0.494997,3.4494,471.177,683.63,-1.24243,0.429852,3.66113,620.341,657.514,-1.72252,0.479982,3.49941,467.331,677.282,-1.29921,0.422716,3.69853,608.412,654.394,-1.7991,0.730601,3.47789,442.244,750.256,-1.27721,0.672282,3.76263,620.252,718.832,-1.39564,1.59933,3.54301,565.737,991.805,-1.77777,1.52277,3.97377,512.226,923.544,-1.44489,1.61299,3.48389,544.898,1003.4,-1.70404,1.54767,3.97065,530.461,930.123,-1.36137,1.54732,3.33153,551.005,1004.86,-1.65219,1.53658,3.79399,524.138,945.361,-1.42027,1.60616,3.51345,555.405,997.551,-1.74091,1.53522,3.97221,521.34,926.832
88,1.46667,2,735.721,687.965,-1.23564,0.855135,5.61998,739.94,692.295,-1.16465,0.854848,5.61224,752.297,692.453,-1.30663,0.855423,5.62772,727.618,692.136,-1.23504,0.46352,5.5647,737.861,623.37,-1.23479,0.295685,5.541,736.957,593.41,-1.21172,1.21179,5.39538,735.216,764.797,-1.31597,1.26782,5.54716,722.556,768.756,-1.07507,1.19425,5.76651,773.402,747.285,-1.36027,1.65839,5.59633,716.72,836.599,-0.985446,1.33696,5.7998,789.939,770.723,-1.32178,1.72972,5.44287,716.939,858.078,-1.27443,0.156847,5.38898,723.303,569.131,-1.07619,0.381652,5.58061,766.984,608.45,-1.39854,0.341881,5.5914,709.655,601.198,-1.0657,0.347744,5.55541,767.998,602.651,-1.40538,0.308489,5.56724,707.34,595.461,-1.0838,0.634003,5.67985,769.016,651.722,-1.44791,0.589622,5.68078,704.895,643.884,-1.0966,0.636189,5.71224,767.857,651.472,-1.44698,0.608334,5.71018,706.371,646.629,-1.07815,0.644852,5.65703,769.245,654.092,-1.4487,0.586727,5.64948,703.342,643.947,-1.06443,0.882519,5.73978,774.387,693.891,-1.53457,0.794958,5.5604,683.773,683.095,-1.01,1.36681,5.7997,785.698,775.878,-1.28403,1.72784,5.43546,723.558,858.166,-0.960888,1.30712,5.79989,794.18,765.569,-1.35953,1.7316,5.45028,710.337,857.991,-1.06551,1.15962,5.81041,776.458,739.753,-1.37996,1.70346,5.62734,714.559,842.98,-0.985446,1.33696,5.7998,789.939,770.723,-1.32178,1.72972,5.44287,716.939,858.078
89,1.48333,1,540.077,723.79,-1.48075,0.699311,3.59616,547.876,734.633,-1.53786,0.698004,3.55023,526.444,736.782,-1.42364,0.700618,3.64208,568.767,732.538,-1.54472,0.305412,3.65264,536.72,623.688,-1.57214,0.136598,3.67685,532.043,577.184,-1.50848,1.14696,3.55807,535.664,862.641,-1.58806,1.08698,3.80387,542.145,826.01,-1.39063,1.50927,3.38921,549.324,985.71,-1.67112,1.49263,3.82866,523.135,930.204,-1.42829,1.60984,3.52589,554.555,996.982,-1.75612,1.52802,3.9831,518.716,923.965,-1.66021,0.00104797,3.81554,524.497,540.275,-1.68573,0.207658,3.55011,484.739,598.545,-1.40747,0.172435,3.73369,582.702,586.224,-1.70651,0.173111,3.56918,481.453,588.545,-1.41798,0.141635,3.75914,582.457,577.711,-1.7228,0.480554,3.49811,467.068,677.497,-1.28815,0.42237,3.69943,611.489,654.273,-1.69938,0.496972,3.47421,470.425,683.173,-1.26019,0.432796,3.67494,616.78,657.874,-1.7417,0.481829,3.51981,464.733,677.012,-1.31224,0.427853,3.7182,606.763,655.172,-1.81917,0.73426,3.48681,437.809,750.769,-1.26785,0.680314,3.77536,623.88,720.358,-1.40376,1.60303,3.5555,564.835,991.26,-1.79267,1.51467,3.98264,509.479,920.656,-1.45281,1.61665,3.49628,544.101,1002.8,-1.71957,1.54136,3.98356,527.952,927.273,-1.37155,1.54501,3.34495,549.599,1002.3,-1.66302,1.54663,3.80738,522.825,946.58,-1.42829,1.60984,3.52589,554.555,996.982,-1.75612,1.52802,3.9831,518.716,923.965
89,1.48333,2,736.569,688.08,-1.22599,0.853739,5.60903,741.232,692.343,-1.15456,0.853078,5.59765,753.559,692.535,-1.29742,0.8544,5.62041,728.955,692.152,-1.22994,0.463388,5.55373,738.342,623.511,-1.23163,0.296095,5.53003,737.085,593.591,-1.21127,1.21306,5.38939,735.051,765.282,-1.3093,1.26406,5.52982,723.019,768.793,-1.068,1.23514,5.75515,774.263,754.804,-1.35198,1.65285,5.57337,717.207,836.825,-0.998987,1.39051,5.77867,786.972,780.841,-1.31894,1.72387,5.41869,716.378,858.415,-1.27796,0.159784,5.37972,722.238,569.727,-1.07078,0.381189,5.55408,767.038,608.693,-1.38792,0.341248,5.59668,711.79,601.027,-1.06252,0.34793,5.52819,767.63,602.993,-1.39761,0.308114,5.57323,709.006,595.334,-1.07802,0.630654,5.6602,769.376,651.518,-1.42367,0.587253,5.6966,709.863,643.18,-1.08746,0.631158,5.69357,768.833,650.953,-1.41838,0.605239,5.72581,712.063,645.797,-1.07528,0.642352,5.63771,769.1,654.039,-1.4291,0.58508,5.66595,707.55,643.354,-1.06433,0.876764,5.72914,774.06,693.172,-1.52718,0.795116,5.59667,686.885,682.195,-1.02739,1.41667,5.77795,782.03,785.403,-1.28151,1.72187,5.40997,722.91,858.56,-0.970582,1.36435,5.77939,791.913,776.28,-1.35638,1.72586,5.42742,709.866,858.271,-1.05321,1.20466,5.80064,778.271,747.861,-1.3706,1.69779,5.60477,715.242,843.186,-0.998987,1.39051,5.77867,786.972,780.841,-1.31894,1.72387,5.41869,716.378,858.415
90,1.5,1,538.078,723.488,-1.49999,0.701227,3.61814,545.057,733.981,-1.55686,0.699427,3.5722,523.786,735.971,-1.44312,0.703027,3.66408,565.794,732.04,-1.56059,0.308313,3.67805,535.325,623.9,-1.58656,0.139922,3.70372,531.25,577.812,-1.52598,1.14783,3.58065,533.45,860.848,-1.60325,1.09385,3.81803,539.711,826.751,-1.4008,1.5053,3.40748,548.539,982.154,-1.68028,1.50082,3.83893,521.916,931.294,-1.4401,1.61061,3.54031,552.868,995.339,-1.76692,1.53273,3.99262,517.06,924.23,-1.67159,0.00407887,3.84396,524.754,541.062,-1.69818,0.206408,3.575,484.563,597.788,-1.42297,0.178523,3.75948,581.161,587.528,-1.71899,0.172028,3.5944,481.334,587.902,-1.43313,0.147403,3.78516,581.047,578.977,-1.73629,0.477988,3.51341,465.372,676.168,-1.30649,0.431194,3.72652,609.097,655.812,-1.71232,0.494057,3.49017,468.953,681.682,-1.2809,0.441811,3.6998,613.486,659.521,-1.75599,0.479669,3.5341,462.688,675.846,-1.32808,0.436544,3.74729,605.275,656.599,-1.83592,0.731636,3.49036,433.537,749.802,-1.26818,0.689078,3.80326,626.26,721.342,-1.41638,1.60434,3.57064,562.975,989.714,-1.80349,1.51957,3.99139,507.754,921.05,-1.46381,1.61688,3.50998,542.587,1001.06,-1.73036,1.54588,3.99386,526.361,927.408,-1.38036,1.53947,3.36286,549.164,998.193,-1.67157,1.55518,3.81858,521.865,947.629,-1.4401,1.61061,3.54031,552.868,995.339,-1.76692,1.53273,3.99262,517.06,924.23
90,1.5,2,737.217,688.278,-1.22368,0.856452,5.62187,742.142,692.478,-1.15225,0.856531,5.60601,754.28,692.923,-1.29512,0.856373,5.63773,730.073,692.035,-1.23033,0.466778,5.56332,738.654,623.977,-1.23317,0.299774,5.53823,737.137,594.176,-1.21568,1.21861,5.40592,734.922,765.621,-1.30687,1.26268,5.53807,723.812,768.203,-1.05706,1.28199,5.7559,776.19,762.924,-1.34527,1.6491,5.56574,718.08,836.558,-1.01143,1.44681,5.77338,784.656,790.822,-1.3163,1.72174,5.41042,716.495,858.508,-1.28509,0.164319,5.38933,721.337,570.517,-1.06849,0.386797,5.5417,767.02,609.859,-1.38539,0.342566,5.61829,713.195,601.027,-1.06417,0.353707,5.51562,766.891,604.185,-1.39591,0.30965,5.59559,710.314,595.387,-1.06882,0.634144,5.64603,770.528,652.416,-1.41392,0.585302,5.72302,712.723,642.362,-1.07099,0.633317,5.68081,771.306,651.582,-1.40487,0.601291,5.75315,715.593,644.608,-1.07181,0.646081,5.62393,769.25,654.982,-1.42238,0.585011,5.69345,709.951,642.843,-1.05853,0.875134,5.71866,774.734,693.167,-1.51972,0.800572,5.65693,691.114,681.646,-1.04337,1.46859,5.77342,779.12,794.597,-1.27909,1.71969,5.40064,722.949,858.706,-0.979494,1.42503,5.77335,790.192,787.048,-1.3535,1.72378,5.4202,710.064,858.311,-1.03609,1.25563,5.80141,781.248,756.627,-1.363,1.69381,5.59718,716.268,842.886,-1.01143,1.44681,5.77338,784.656,790.822,-1.3163,1.72174,5.41042,716.495,858.508
