frame,time,id,pose_cx,pose_cy,pelvis_x,pelvis_y,pelvis_z,pelvis_u,pelvis_v,left_hip_x,left_hip_y,left_hip_z,left_hip_u,left_hip_v,right_hip_x,right_hip_y,right_hip_z,right_hip_u,right_hip_v,spine3_x,spine3_y,spine3_z,spine3_u,spine3_v,neck_x,neck_y,neck_z,neck_u,neck_v,left_knee_x,left_knee_y,left_knee_z,left_knee_u,left_knee_v,right_knee_x,right_knee_y,right_knee_z,right_knee_u,right_knee_v,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_u,left_ankle_v,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_u,right_ankle_v,left_foot_x,left_foot_y,left_foot_z,left_foot_u,left_foot_v,right_foot_x,right_foot_y,right_foot_z,right_foot_u,right_foot_v,head_x,head_y,head_z,head_u,head_v,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_u,left_shoulder_v,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_u,right_shoulder_v,left_acromion_x,left_acromion_y,left_acromion_z,left_acromion_u,left_acromion_v,right_acromion_x,right_acromion_y,right_acromion_z,right_acromion_u,right_acromion_v,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_u,left_elbow_v,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_u,right_elbow_v,left_olecranon_x,left_olecranon_y,left_olecranon_z,left_olecranon_u,left_olecranon_v,right_olecranon_x,right_olecranon_y,right_olecranon_z,right_olecranon_u,right_olecranon_v,left_cubital_fossa_x,left_cubital_fossa_y,left_cubital_fossa_z,left_cubital_fossa_u,left_cubital_fossa_v,right_cubital_fossa_x,right_cubital_fossa_y,right_cubital_fossa_z,right_cubital_fossa_u,right_cubital_fossa_v,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_u,left_wrist_v,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_u,right_wrist_v,left_big_toe_tip_x,left_big_toe_tip_y,left_big_toe_tip_z,left_big_toe_tip_u,left_big_toe_tip_v,right_big_toe_tip_x,right_big_toe_tip_y,right_big_toe_tip_z,right_big_toe_tip_u,right_big_toe_tip_v,left_small_toe_tip_x,left_small_toe_tip_y,left_small_toe_tip_z,left_small_toe_tip_u,left_small_toe_tip_v,right_small_toe_tip_x,right_small_toe_tip_y,right_small_toe_tip_z,right_small_toe_tip_u,right_small_toe_tip_v,left_heel_x,left_heel_y,left_heel_z,left_heel_u,left_heel_v,right_heel_x,right_heel_y,right_heel_z,right_heel_u,right_heel_v,left_toe_x,left_toe_y,left_toe_z,left_toe_u,left_toe_v,right_toe_x,right_toe_y,right_toe_z,right_toe_u,right_toe_v
73,2.43577,2,1807.08,1032.11,-0.309922,-0.0852244,3.91015,1699.17,1019.27,-0.313546,-0.0972016,3.98435,1700.75,1012.03,-0.306298,-0.0732471,3.83594,1697.53,1026.8,-0.0491822,-0.352967,3.8622,1884.52,825.376,0.0625635,-0.467713,3.84165,1965.37,740.795,-0.242762,0.306061,4.15473,1757.21,1285.24,-0.12524,0.327521,3.77883,1827.66,1321.48,-0.303945,0.712349,4.28042,1722.16,1543.67,-0.194331,0.745202,3.7124,1774.16,1639.27,-0.140034,0.75855,4.33564,1830.01,1567.45,-0.0280927,0.810829,3.69848,1898.84,1690.81,0.239073,-0.532725,3.76982,2096.69,686.284,0.0169837,-0.468486,4.02116,1931.77,755.403,0.0100182,-0.380497,3.67732,1927.59,791.716,0.0567062,-0.483236,4.01817,1959.32,744.933,0.0482071,-0.398855,3.67133,1956.58,777.315,-0.168769,-0.272953,4.13685,1806.34,896.169,-0.137339,-0.127488,3.65021,1815.17,982.691,-0.204917,-0.279243,4.14502,1782.26,892.304,-0.175846,-0.124505,3.64411,1785.56,984.809,-0.145514,-0.253317,4.13098,1821.86,909.152,-0.110962,-0.116963,3.659,1835.51,990.939,-0.240036,-0.0194327,4.24301,1762.38,1067.24,-0.175774,0.152791,3.63058,1785.11,1197.25,-0.114598,0.759362,4.30609,1845.85,1571.32,-0.0089944,0.805047,3.73183,1913.28,1681.03,-0.16547,0.757738,4.36519,1814.39,1563.63,-0.0471911,0.816611,3.66513,1884.13,1700.76,-0.336392,0.761645,4.2884,1701.45,1574.83,-0.228703,0.792474,3.70104,1747.83,1676.57,-0.140034,0.75855,4.33564,1830.01,1567.45,-0.0280927,0.810829,3.69848,1898.84,1690.81
74,2.46913,1,2713.54,1123.9,1.16846,0.0892237,3.74903,2788.35,1146.31,1.10307,0.101098,3.71095,2748.17,1155.9,1.23384,0.0773497,3.7871,2827.72,1136.91,1.00718,-0.271585,3.80465,2657.55,881.12,0.938061,-0.426217,3.82849,2602.66,769.827,1.03429,0.499186,3.85559,2667.39,1440.72,1.23159,0.464198,3.97277,2783.72,1405.54,1.08031,0.882956,3.83213,2705.43,1721.95,1.35465,0.759859,3.75638,2924.75,1643.59,0.95951,0.937883,3.94762,2597.2,1741.93,1.33576,0.911965,3.83935,2889.32,1741.79,0.780825,-0.522173,3.94126,2471.97,710.869,0.827781,-0.300908,3.74137,2536.43,855.92,1.10412,-0.458916,3.85581,2717.81,748.397,0.803109,-0.327733,3.76331,2514.57,837.367,1.08684,-0.485155,3.88389,2699.65,731.972,0.918546,-0.0432453,3.73374,2605.42,1047.73,1.32819,-0.331685,3.782,2898.45,835.654,0.921009,-0.0126863,3.71623,2610.5,1070.49,1.35395,-0.319907,3.76905,2920.85,843.521,0.931534,-0.0663842,3.75872,2610.49,1030.79,1.29793,-0.326983,3.79942,2871.78,840.222,1.07316,0.0275202,3.92216,2682.32,1099.55,1.24447,-0.152564,3.93959,2800.1,972.105,0.970496,0.93007,3.98437,2598.63,1730.36,1.29799,0.920366,3.84447,2860.67,1747,0.948524,0.945696,3.91086,2595.73,1753.72,1.37352,0.903565,3.83423,2918.06,1736.57,1.10204,0.929785,3.80758,2726.4,1760.35,1.3795,0.772215,3.70524,2957.3,1660.66,0.95951,0.937883,3.94762,2597.2,1741.93,1.33576,0.911965,3.83935,2889.32,1741.79
74,2.46913,2,1809.74,1030.27,-0.307441,-0.0862545,3.91135,1701,1018.56,-0.313036,-0.0989882,3.98533,1701.16,1010.8,-0.301846,-0.0735208,3.83737,1700.84,1026.62,-0.0492462,-0.35777,3.86766,1884.52,822.276,0.0614087,-0.474134,3.84894,1964.45,736.79,-0.236808,0.302932,4.15947,1761.38,1282.91,-0.114904,0.327193,3.79091,1835.55,1320.47,-0.303296,0.709864,4.28701,1722.89,1541.34,-0.198741,0.744705,3.72676,1771.42,1636.74,-0.138878,0.755778,4.3405,1830.86,1565.13,-0.0327477,0.807966,3.711,1895.41,1686.6,0.238679,-0.540236,3.77882,2095.98,681.684,0.0131885,-0.473817,4.02891,1929.12,752.341,0.0137612,-0.385367,3.6834,1930.41,788.509,0.0527468,-0.488892,4.02629,1956.5,741.695,0.0517187,-0.403802,3.67818,1959.18,774.132,-0.167776,-0.26839,4.13769,1807.03,899.279,-0.131633,-0.129745,3.66252,1819.87,981.302,-0.204193,-0.27343,4.14602,1782.78,896.255,-0.169902,-0.124951,3.65587,1790.52,984.776,-0.143935,-0.249634,4.13111,1822.93,911.64,-0.104479,-0.12051,3.67236,1840.73,988.572,-0.232668,-0.00984752,4.23417,1766.9,1073.52,-0.153072,0.15219,3.6559,1803.35,1195.98,-0.113859,0.756897,4.31058,1846.41,1569.22,-0.013463,0.80216,3.74426,1909.98,1676.89,-0.163896,0.754659,4.37042,1815.52,1561.09,-0.0520324,0.813772,3.67773,1880.58,1696.49,-0.335944,0.759144,4.29601,1702.13,1572.33,-0.233701,0.792289,3.71558,1744.76,1674.1,-0.138878,0.755778,4.3405,1830.86,1565.13,-0.0327477,0.807966,3.711,1895.41,1686.6
75,2.5025,1,2700.13,1116.26,1.15379,0.0807845,3.77203,2772.22,1139.67,1.08842,0.0933241,3.73535,2731.83,1149.61,1.21915,0.0682449,3.80871,2811.82,1129.92,0.99702,-0.283338,3.82384,2646.45,873.555,0.929835,-0.439391,3.84605,2593.58,761.7,1.02922,0.496711,3.86754,2661.44,1437.82,1.21026,0.4483,4.00664,2761.58,1391.74,1.07888,0.880889,3.83191,2704.44,1720.48,1.3022,0.777518,3.82239,2869.17,1646.73,0.964703,0.938892,3.95251,2600.02,1741.82,1.28016,0.912938,3.93024,2827.5,1727.18,0.772373,-0.537603,3.95742,2463.77,701.514,0.813165,-0.314447,3.76485,2521.77,847.298,1.09945,-0.470189,3.86607,2712.33,741.153,0.790756,-0.342674,3.78692,2501.78,827.887,1.08327,-0.496942,3.89387,2695.1,724.43,0.898854,-0.0552798,3.76084,2585.89,1039.05,1.31519,-0.339635,3.77592,2890.43,829.395,0.901101,-0.0242116,3.74471,2590.43,1061.99,1.33943,-0.327066,3.76147,2912.12,837.742,0.912269,-0.0794476,3.78498,2591.52,1021.52,1.28599,-0.335834,3.79525,2864.05,833.461,1.05487,0.00491488,3.95304,2663.48,1083.46,1.23357,-0.163664,3.93966,2792.38,964.257,0.977425,0.931381,3.98877,2602.72,1730.56,1.24238,0.918429,3.93832,2798.91,1729.73,0.95198,0.946403,3.91625,2597.26,1753.29,1.31794,0.907447,3.92216,2856.2,1724.61,1.1,0.927196,3.80552,2725.34,1758.82,1.3231,0.799577,3.77262,2897.12,1670.5,0.964703,0.938892,3.95251,2600.02,1741.82,1.28016,0.912938,3.93024,2827.5,1727.18
75,2.5025,2,1810.42,1029.55,-0.305684,-0.0854491,3.90722,1702.03,1019.07,-0.313576,-0.09817,3.98092,1700.54,1011.29,-0.297791,-0.0727281,3.83353,1703.57,1027.14,-0.0501116,-0.360839,3.86836,1883.91,820.112,0.0594194,-0.478863,3.85171,1962.98,733.616,-0.238543,0.301924,4.15982,1760.23,1282.22,-0.110482,0.327606,3.78497,1838.67,1321.15,-0.30774,0.709417,4.28679,1719.99,1541.07,-0.207159,0.741917,3.71151,1764.49,1636.93,-0.145286,0.758134,4.34536,1826.85,1566.09,-0.0417279,0.803581,3.69199,1888.51,1686.41,0.236643,-0.546082,3.7848,2094.2,678.011,0.00814685,-0.478441,4.03136,1925.63,749.344,0.0183358,-0.388772,3.68643,1933.86,786.175,0.0476036,-0.493885,4.02966,1952.91,738.526,0.0562281,-0.406947,3.68178,1962.55,772.05,-0.160431,-0.25763,4.13204,1811.83,906.287,-0.120588,-0.129172,3.66566,1828.35,981.821,-0.196957,-0.258247,4.14141,1787.5,906.265,-0.1574,-0.11957,3.65725,1800.09,988.911,-0.134095,-0.241465,4.12374,1829.4,916.859,-0.0918179,-0.123341,3.67782,1850.44,986.564,-0.186778,0.0116585,4.21191,1796.45,1087.71,-0.0922641,0.150105,3.67718,1850.09,1193.73,-0.119339,0.759429,4.31623,1842.97,1570.21,-0.0220936,0.798565,3.7252,1903.48,1677.26,-0.171233,0.75684,4.3745,1810.94,1562.03,-0.0613622,0.808598,3.65878,1873.27,1695.74,-0.340927,0.758491,4.29468,1698.83,1572.06,-0.242844,0.789256,3.69959,1737.12,1674.38,-0.145286,0.758134,4.34536,1826.85,1566.09,-0.0417279,0.803581,3.69199,1888.51,1686.41
76,2.53587,2,1810.52,1029.23,-0.305081,-0.0808278,3.89551,1701.8,1022.19,-0.317474,-0.0953998,3.96948,1697.17,1013.04,-0.292689,-0.0662559,3.82154,1706.61,1031.7,-0.0503829,-0.361064,3.86479,1883.68,819.709,0.0587736,-0.481166,3.85162,1962.51,731.943,-0.24975,0.303904,4.15518,1752.54,1283.77,-0.097434,0.332259,3.78186,1848.22,1324.78,-0.318028,0.710433,4.28333,1713.14,1542.11,-0.211827,0.742475,3.71433,1761.11,1636.93,-0.156527,0.75984,4.34506,1819.63,1567.22,-0.0481774,0.806316,3.69121,1883.64,1688.61,0.234593,-0.547797,3.78765,2092.56,677.051,-0.00399804,-0.493135,4.02072,1917.23,738.287,0.0282495,-0.391958,3.68715,1941.35,783.824,0.0356613,-0.509084,4.02132,1944.71,727.288,0.0661702,-0.41174,3.68458,1970.03,768.66,-0.192576,-0.307907,4.14886,1790.68,873.228,-0.0855108,-0.125153,3.64592,1854.65,984.361,-0.229083,-0.308878,4.15625,1766.43,872.945,-0.118414,-0.108858,3.63569,1829.26,996.579,-0.164236,-0.290586,4.14498,1809.61,884.678,-0.055406,-0.124591,3.65973,1877.82,985.15,-0.200396,-0.0563763,4.27268,1789.33,1043.24,0.0167461,0.134126,3.6581,1932.75,1182.15,-0.130017,0.761213,4.31643,1836.08,1571.34,-0.0277017,0.801555,3.72396,1899.27,1679.69,-0.183038,0.758467,4.37369,1803.4,1563.16,-0.068653,0.811078,3.65847,1867.72,1697.68,-0.351347,0.759274,4.29066,1691.85,1573.03,-0.249117,0.788956,3.70379,1732.61,1673.48,-0.156527,0.75984,4.34506,1819.63,1567.22,-0.0481774,0.806316,3.69121,1883.64,1688.61
76,2.53587,1,2685.03,1111.74,1.13629,0.0765401,3.80078,2752.94,1136.11,1.07109,0.0891635,3.76616,2712.37,1145.96,1.20148,0.0639166,3.83539,2792.79,1126.43,0.986062,-0.290734,3.84939,2633.7,869.572,0.92168,-0.448137,3.87022,2583.51,757.392,1.02479,0.496773,3.89216,2653.58,1435.6,1.19228,0.437736,4.04596,2741.03,1381.43,1.07865,0.880036,3.85003,2700.58,1716.85,1.25823,0.798736,3.91849,2814.62,1647.92,0.966015,0.940228,3.97064,2597.83,1739.74,1.2324,0.911649,4.04991,2767.82,1707.17,0.765011,-0.551843,3.97936,2455.62,693.631,0.800603,-0.321458,3.7979,2507.32,844.18,1.09155,-0.478296,3.88342,2703.12,736.851,0.779558,-0.350458,3.82023,2488.54,824.408,1.07618,-0.50567,3.91138,2686.58,719.806,0.885302,-0.0604008,3.79675,2569.65,1035.68,1.30786,-0.344495,3.79454,2880.29,827.056,0.887426,-0.0289985,3.78183,2573.78,1058.64,1.33192,-0.331443,3.78037,2901.62,835.727,0.89919,-0.085463,3.81985,2575.85,1017.67,1.27876,-0.341277,3.81412,2854.1,830.705,1.04665,-0.00938684,3.98867,2651.09,1073.44,1.22592,-0.172116,3.96343,2781.77,959.01,0.978938,0.932831,4.00684,2600.7,1728.64,1.19467,0.913736,4.05961,2739.91,1707.1,0.953092,0.947625,3.93445,2594.92,1751.05,1.27012,0.909562,4.04021,2795.87,1707.23,1.10022,0.925771,3.82288,2721.84,1754.7,1.27591,0.830845,3.87342,2837.75,1677.62,0.966015,0.940228,3.97064,2597.83,1739.74,1.2324,0.911649,4.04991,2767.82,1707.17
77,2.56923,2,1807.86,1030.52,-0.309923,-0.0756747,3.88306,1697.63,1025.7,-0.328802,-0.0912647,3.95652,1688.46,1015.73,-0.291043,-0.0600846,3.80961,1707.15,1036.06,-0.0541453,-0.357909,3.86549,1880.97,822.031,0.0554735,-0.478866,3.85796,1960.06,734.175,-0.266688,0.305056,4.14869,1740.9,1284.87,-0.0899918,0.335941,3.78511,1853.76,1327.28,-0.324525,0.711535,4.27336,1708.42,1543.9,-0.218108,0.73795,3.70881,1756.15,1634.36,-0.170623,0.759705,4.35394,1810.82,1566.14,-0.0573694,0.809035,3.69055,1876.69,1690.77,0.232563,-0.543288,3.79867,2090.57,681.527,-0.0173668,-0.49852,4.01696,1907.95,734.232,0.0383981,-0.391392,3.69577,1948.95,784.943,0.0225474,-0.515942,4.01932,1935.63,722.358,0.0754314,-0.41499,3.69596,1976.86,767.168,-0.201896,-0.328907,4.16364,1784.9,859.911,-0.0154073,-0.114209,3.62847,1908.17,992.305,-0.237477,-0.326618,4.17154,1761.39,861.856,-0.0426295,-0.0912854,3.61682,1887.16,1009.68,-0.170743,-0.314146,4.16166,1805.69,869.687,0.0143034,-0.120347,3.6425,1930.94,987.948,-0.163576,-0.101804,4.31486,1814.38,1014.26,0.153984,0.101275,3.62106,2038.48,1157.92,-0.140838,0.760732,4.32872,1829.35,1569.63,-0.0379035,0.805501,3.72405,1891.64,1682.63,-0.200408,0.758678,4.37915,1792.5,1562.69,-0.0768352,0.81257,3.65704,1861.46,1699.06,-0.357107,0.760868,4.27683,1687.36,1575.66,-0.257299,0.782203,3.69622,1726.05,1669.61,-0.170623,0.759705,4.35394,1810.82,1566.14,-0.0573694,0.809035,3.69055,1876.69,1690.77
77,2.56923,1,2666.89,1109.34,1.11576,0.0759501,3.83572,2730.45,1135.17,1.05087,0.0887867,3.80255,2689.97,1145.05,1.18065,0.0631134,3.86889,2770.22,1125.45,0.972143,-0.294801,3.87937,2618.18,868.277,0.910592,-0.453694,3.89807,2570.84,755.725,1.01321,0.498702,3.91894,2640.33,1434.55,1.1732,0.429811,4.08905,2719.37,1372.86,1.07162,0.879959,3.86847,2691.79,1713.76,1.22058,0.809304,4.02337,2765.23,1640.43,0.95562,0.941481,3.98498,2588.13,1738.24,1.20857,0.8942,4.17684,2726.16,1676.47,0.755464,-0.562062,4.00734,2445.24,689.224,0.783287,-0.326471,3.83394,2489.21,842.754,1.08228,-0.482973,3.9048,2692.22,735.393,0.764491,-0.35678,3.85619,2472.35,822.224,1.06759,-0.510702,3.93253,2676.36,718.178,0.866935,-0.0653057,3.84273,2548.56,1032.65,1.295,-0.347524,3.81023,2866.93,825.883,0.8683,-0.0330344,3.82951,2551.72,1055.97,1.31853,-0.334182,3.79526,2887.94,834.675,0.8822,-0.091774,3.86354,2556.18,1013.82,1.26631,-0.344553,3.83063,2841.02,829.397,1.04095,-0.0260943,4.02811,2639.99,1061.95,1.21465,-0.174052,3.98087,2770.11,958.185,0.967499,0.934209,4.02156,2590.28,1727.22,1.17204,0.893851,4.19056,2699.24,1674.28,0.943742,0.948753,3.94839,2585.94,1749.47,1.2451,0.894548,4.16313,2753.27,1678.66,1.09416,0.925168,3.8412,2713.62,1751.05,1.2333,0.850063,3.98424,2782.43,1674.44,0.95562,0.941481,3.98498,2588.13,1738.24,1.20857,0.8942,4.17684,2726.16,1676.47
78,2.6026,2,1804.04,1033.82,-0.317989,-0.0703038,3.84144,1689.37,1029.01,-0.345099,-0.0890594,3.91228,1674.24,1016.58,-0.29088,-0.0515482,3.77061,1705.07,1041.91,-0.054074,-0.34632,3.84103,1880.78,828.794,0.0590326,-0.464613,3.84085,1962.82,742.974,-0.28778,0.299232,4.11341,1725.08,1282.68,-0.0918591,0.342028,3.77127,1852.14,1332.68,-0.335213,0.705312,4.23261,1699.35,1544.27,-0.221621,0.738071,3.68476,1752.43,1638.07,-0.188529,0.756491,4.32466,1798.54,1567.36,-0.0622069,0.813484,3.68276,1872.94,1695.43,0.236106,-0.531377,3.79279,2093.44,689.659,-0.0299847,-0.492824,3.98482,1899.04,735.425,0.0643514,-0.378571,3.68346,1968.67,793.654,0.0102048,-0.512494,3.9894,1927.13,722.084,0.0992239,-0.405801,3.68853,1994.95,773.479,-0.200993,-0.335832,4.15461,1785.21,854.788,0.0816981,-0.106909,3.58922,1983.42,997.012,-0.234362,-0.328867,4.16434,1763.2,859.974,0.0636289,-0.0787413,3.57455,1969.59,1018.63,-0.166845,-0.326537,4.15423,1808.1,861.001,0.10803,-0.120361,3.60533,2003.48,986.988,-0.104761,-0.158628,4.33699,1852.7,978.096,0.310884,0.0364354,3.57645,2162.18,1108.38,-0.156639,0.756786,4.30218,1818.56,1570.1,-0.0460299,0.810047,3.71796,1885.51,1687.02,-0.220418,0.756197,4.34715,1778.73,1564.65,-0.0783839,0.816922,3.64756,1860.13,1703.99,-0.367023,0.754714,4.2316,1678.35,1576.91,-0.260596,0.78091,3.66854,1722.09,1673.07,-0.188529,0.756491,4.32466,1798.54,1567.36,-0.0622069,0.813484,3.68276,1872.94,1695.43
78,2.6026,1,2646.23,1109.55,1.08633,0.0796003,3.84239,2707.7,1137.72,1.02155,0.0917173,3.80883,2667.26,1147.09,1.1511,0.0674834,3.87595,2747.44,1128.51,0.952003,-0.295221,3.88617,2602.52,868.347,0.894436,-0.455858,3.90493,2558.17,754.751,0.988337,0.499876,3.92703,2621.2,1434.65,1.13272,0.428972,4.10102,2689.54,1371.43,1.0562,0.880338,3.86978,2680.43,1713.82,1.17456,0.815075,4.12261,2713.78,1630.84,0.935235,0.93666,3.98212,2574.35,1735.34,1.11931,0.88146,4.27835,2648.91,1654.02,0.740719,-0.565989,4.01273,2434.3,687.022,0.761432,-0.330489,3.8487,2471.21,840.755,1.06608,-0.483673,3.90442,2680.73,734.86,0.744627,-0.361283,3.87111,2455.92,819.976,1.05284,-0.511652,3.93237,2665.95,717.489,0.84406,-0.0695985,3.86051,2529.16,1029.77,1.27307,-0.348081,3.79895,2853.66,824.72,0.845205,-0.0370085,3.84815,2531.94,1053.21,1.2957,-0.334575,3.78283,2874.31,833.58,0.859905,-0.0968366,3.88016,2537.45,1010.47,1.24521,-0.345292,3.82056,2828.06,828.198,1.02375,-0.038229,4.04122,2625.8,1053.64,1.19691,-0.174773,3.97095,2759.78,957.375,0.945925,0.928734,4.01895,2575.76,1723.84,1.08057,0.878733,4.28224,2623.04,1651.72,0.924545,0.944586,3.94528,2572.91,1747.06,1.15805,0.884188,4.27446,2674.83,1656.32,1.07962,0.926262,3.84346,2702.61,1751.45,1.19408,0.861286,4.09515,2732.39,1665.97,0.935235,0.93666,3.98212,2574.35,1735.34,1.11931,0.88146,4.27835,2648.91,1654.02
79,2.63597,2,1798.36,1042.34,-0.332487,-0.0656303,3.80759,1676.71,1031.98,-0.363311,-0.0869918,3.87505,1658.78,1017.45,-0.301663,-0.0442688,3.74013,1695.28,1047.02,-0.0510413,-0.325501,3.82987,1882.87,843.207,0.0695784,-0.436875,3.83942,1970.49,762.976,-0.312941,0.299385,4.07762,1706.18,1284.56,-0.111272,0.350929,3.76087,1837.57,1339.98,-0.345465,0.699334,4.20856,1691.3,1542.97,-0.23048,0.743839,3.66319,1744.7,1645.74,-0.199571,0.753161,4.30119,1790.73,1567.86,-0.0684367,0.80945,3.6774,1868.15,1693.27,0.244644,-0.512845,3.80856,2098.97,704.833,-0.0371726,-0.470442,3.9668,1893.89,749.58,0.103862,-0.350357,3.68954,1998.43,815.431,0.0026015,-0.490673,3.97522,1921.82,736.101,0.133698,-0.381261,3.7016,2020.63,793.033,-0.212284,-0.313631,4.12927,1776.77,868.385,0.207499,-0.0996959,3.59561,2080.78,1002.75,-0.243575,-0.303272,4.13832,1756.01,875.822,0.201114,-0.0686666,3.57922,2076.55,1026.55,-0.176855,-0.308937,4.13104,1800.72,871.642,0.226091,-0.119728,3.61493,2094.25,987.722,-0.0910777,-0.172769,4.32107,1861.28,968.603,0.464808,-0.0362492,3.6167,2278.06,1052.08,-0.167522,0.753431,4.27904,1810.92,1570.57,-0.0560716,0.8048,3.71391,1877.94,1683.75,-0.23162,0.752891,4.32334,1770.74,1565.19,-0.0808018,0.8141,3.64089,1858.17,1702.97,-0.376716,0.748289,4.20708,1670.52,1575.55,-0.265628,0.787867,3.64319,1716.86,1682.52,-0.199571,0.753161,4.30119,1790.73,1567.86,-0.0684367,0.80945,3.6774,1868.15,1693.27
79,2.63597,1,2627.41,1110.54,1.06482,0.0817795,3.86689,2687.21,1138.92,1.0007,0.0928509,3.83217,2647.54,1147.51,1.12894,0.0707082,3.90162,2726.17,1130.49,0.936937,-0.295625,3.91253,2587.19,869.485,0.882131,-0.457369,3.93209,2545.04,755.927,0.964379,0.502084,3.93839,2602.23,1435.19,1.10313,0.432528,4.12183,2665.65,1372.36,1.04113,0.873014,3.84864,2673.7,1712,1.12576,0.81306,4.18885,2668.77,1620.79,0.921372,0.933024,3.95906,2568.4,1736.6,1.05689,0.871704,4.34388,2597.88,1639.1,0.732493,-0.568806,4.04305,2424.77,688.028,0.744175,-0.333495,3.87952,2454.44,840.497,1.05483,-0.483115,3.92675,2668.43,737.218,0.72912,-0.364957,3.90206,2440.6,819.416,1.04271,-0.510882,3.95492,2654.56,720.1,0.82742,-0.0720538,3.90255,2510.71,1028.56,1.25529,-0.350978,3.804,2839.39,822.937,0.828471,-0.0389342,3.89018,2513.35,1052.12,1.27657,-0.337497,3.78635,2859.34,831.659,0.842866,-0.0992731,3.9225,2518.68,1009.49,1.22878,-0.348076,3.82741,2814.48,826.621,1.0007,-0.0345356,4.08958,2601.75,1056.47,1.18688,-0.176518,3.97971,2750.91,956.423,0.932575,0.926431,3.99602,2570.21,1725.93,1.01798,0.868396,4.34471,2572.8,1636.87,0.910168,0.939618,3.92209,2566.55,1747.47,1.09579,0.875012,4.34305,2622.96,1641.33,1.06437,0.9172,3.81922,2696.46,1749.1,1.14559,0.860982,4.16645,2686.06,1655.74,0.921372,0.933024,3.95906,2568.4,1736.6,1.05689,0.871704,4.34388,2597.88,1639.1
80,2.66933,2,1793.53,1054.62,-0.347143,-0.0613748,3.80188,1665.6,1035.02,-0.377492,-0.0849662,3.86863,1648.14,1018.81,-0.316794,-0.0377834,3.73514,1683.7,1051.82,-0.0485531,-0.295391,3.8262,1884.65,864.905,0.079414,-0.395684,3.83662,1977.67,792.657,-0.331577,0.302909,4.06458,1692.72,1287.63,-0.129946,0.357053,3.74717,1823.38,1345.48,-0.353769,0.699365,4.19768,1685.19,1544.19,-0.237967,0.749684,3.65057,1738.38,1652.16,-0.206254,0.750743,4.28928,1786.03,1567.65,-0.0722081,0.806468,3.66371,1865.09,1693.29,0.253794,-0.477356,3.81398,2105.4,731.29,-0.0424584,-0.44196,3.94509,1890.01,767.877,0.137189,-0.297608,3.70347,2023.21,856.109,-0.00463417,-0.46093,3.95929,1916.74,755.647,0.157303,-0.334718,3.71713,2037.9,829.117,-0.265125,-0.301353,4.05092,1737.65,872.737,0.354406,-0.115611,3.65348,2190.27,991.835,-0.299266,-0.296611,4.05008,1714.13,875.956,0.35549,-0.0818792,3.63826,2192.23,1017.3,-0.233678,-0.290054,4.06072,1759.67,880.989,0.365875,-0.138195,3.67013,2197.75,975.092,-0.237831,-0.122403,4.24658,1763.96,999.693,0.618251,-0.0767446,3.65717,2391,1021.53,-0.174293,0.749933,4.26711,1806.2,1569.65,-0.0598422,0.801159,3.70007,1874.94,1683.27,-0.238214,0.751553,4.31145,1766.06,1565.66,-0.084574,0.811778,3.62735,1855.04,1703.52,-0.38367,0.74861,4.1955,1665.21,1577.13,-0.270538,0.79482,3.63076,1712.4,1689.92,-0.206254,0.750743,4.28928,1786.03,1567.65,-0.0722081,0.806468,3.66371,1865.09,1693.29
