frame,time,id,pose_cx,pose_cy,pelvis_x,pelvis_y,pelvis_z,pelvis_u,pelvis_v,left_hip_x,left_hip_y,left_hip_z,left_hip_u,left_hip_v,right_hip_x,right_hip_y,right_hip_z,right_hip_u,right_hip_v,spine3_x,spine3_y,spine3_z,spine3_u,spine3_v,neck_x,neck_y,neck_z,neck_u,neck_v,left_knee_x,left_knee_y,left_knee_z,left_knee_u,left_knee_v,right_knee_x,right_knee_y,right_knee_z,right_knee_u,right_knee_v,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_u,left_ankle_v,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_u,right_ankle_v,left_foot_x,left_foot_y,left_foot_z,left_foot_u,left_foot_v,right_foot_x,right_foot_y,right_foot_z,right_foot_u,right_foot_v,head_x,head_y,head_z,head_u,head_v,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_u,left_shoulder_v,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_u,right_shoulder_v,left_acromion_x,left_acromion_y,left_acromion_z,left_acromion_u,left_acromion_v,right_acromion_x,right_acromion_y,right_acromion_z,right_acromion_u,right_acromion_v,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_u,left_elbow_v,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_u,right_elbow_v,left_olecranon_x,left_olecranon_y,left_olecranon_z,left_olecranon_u,left_olecranon_v,right_olecranon_x,right_olecranon_y,right_olecranon_z,right_olecranon_u,right_olecranon_v,left_cubital_fossa_x,left_cubital_fossa_y,left_cubital_fossa_z,left_cubital_fossa_u,left_cubital_fossa_v,right_cubital_fossa_x,right_cubital_fossa_y,right_cubital_fossa_z,right_cubital_fossa_u,right_cubital_fossa_v,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_u,left_wrist_v,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_u,right_wrist_v,left_big_toe_tip_x,left_big_toe_tip_y,left_big_toe_tip_z,left_big_toe_tip_u,left_big_toe_tip_v,right_big_toe_tip_x,right_big_toe_tip_y,right_big_toe_tip_z,right_big_toe_tip_u,right_big_toe_tip_v,left_small_toe_tip_x,left_small_toe_tip_y,left_small_toe_tip_z,left_small_toe_tip_u,left_small_toe_tip_v,right_small_toe_tip_x,right_small_toe_tip_y,right_small_toe_tip_z,right_small_toe_tip_u,right_small_toe_tip_v,left_heel_x,left_heel_y,left_heel_z,left_heel_u,left_heel_v,right_heel_x,right_heel_y,right_heel_z,right_heel_u,right_heel_v,left_toe_x,left_toe_y,left_toe_z,left_toe_u,left_toe_v,right_toe_x,right_toe_y,right_toe_z,right_toe_u,right_toe_v
141,2.35,1,214.85,530.346,-4.37131,-0.0261109,5.27485,192.525,535.416,-4.41358,-0.034538,5.33649,194.053,534.006,-4.32903,-0.0176839,5.21322,190.961,536.859,-4.25963,-0.380347,5.34772,222.324,474.132,-4.21176,-0.532163,5.37895,234.847,448.376,-4.38051,0.333358,5.55098,229.168,595.617,-4.16944,0.377341,5.24381,223.633,606.642,-4.56147,0.694347,5.5866,203.828,655.104,-4.32887,0.709659,5.07714,170.38,669.447,-4.46399,0.752765,5.71408,236.497,662.005,-4.19989,0.821161,5.09231,196.19,689.34,-4.08503,-0.634285,5.48786,270.625,432.961,-4.34254,-0.481033,5.48979,227.427,458.851,-4.14902,-0.506683,5.21971,223.856,450.101,-4.31811,-0.511319,5.50937,234.138,454.049,-4.12407,-0.536817,5.2393,231.019,445.111,-4.44133,-0.224994,5.52037,214.911,502.254,-4.09339,-0.308191,5.04526,208.614,483.428,-4.4672,-0.204064,5.51438,209.756,505.729,-4.09087,-0.286363,5.02632,206.248,487.237,-4.40849,-0.229874,5.52877,221.545,501.494,-4.08059,-0.325521,5.07151,214.841,480.556,-4.3138,-0.0486514,5.63977,251.627,532.011,-3.86327,-0.337593,5.13266,262.931,479.086,-4.42738,0.758845,5.70241,240.961,663.242,-4.19235,0.826681,5.12995,203.153,689.241,-4.5006,0.746685,5.72575,232.05,660.773,-4.20742,0.815642,5.05468,189.123,689.441,-4.60144,0.737139,5.57366,195.433,662.482,-4.37221,0.738105,5.04622,157.587,675.461,-4.46399,0.752765,5.71408,236.497,662.005,-4.19989,0.821161,5.09231,196.19,689.34
141,2.35,2,482.708,525.744,-3.76681,-0.0630548,7.50331,495.074,532.217,-3.73318,-0.0478896,7.43185,494.794,534.032,-3.80044,-0.0782199,7.57477,495.348,530.437,-3.86711,-0.429026,7.40027,476.049,486.309,-3.91009,-0.585872,7.35611,467.732,466.241,-3.89628,0.310387,7.38094,471.121,578.945,-3.93806,0.245086,7.7594,489.979,569.252,-3.72011,0.592435,7.54925,503.633,612.678,-3.80418,0.524925,7.96382,517.612,601.043,-3.78845,0.735139,7.47912,490.89,631.029,-3.92977,0.632724,8.01552,505.956,613.105,-4.03033,-0.69427,7.23478,444.085,451.128,-3.79776,-0.537246,7.21952,472.829,471.083,-3.96652,-0.563376,7.53029,472.178,470.713,-3.82405,-0.561168,7.20385,468.388,467.857,-3.99169,-0.591028,7.51436,468.042,467.158,-3.62019,-0.335055,7.20145,494.441,496.912,-3.95059,-0.356682,7.70471,485.137,497.127,-3.5849,-0.325525,7.19972,498.869,498.127,-3.93619,-0.346513,7.73876,488.948,498.532,-3.65562,-0.327936,7.2101,490.45,497.878,-3.962,-0.351368,7.67206,481.738,497.586,-3.70792,-0.10673,7.21672,484.168,526.303,-4.04063,-0.135934,7.65733,471.308,523.559,-3.8259,0.738994,7.49066,486.983,631.366,-3.94553,0.651008,7.98458,502.367,615.509,-3.751,0.731285,7.46758,494.809,630.692,-3.914,0.614439,8.04646,509.516,610.719,-3.67617,0.608789,7.5827,511.012,614.354,-3.7556,0.54377,7.98855,524.614,603.039,-3.78845,0.735139,7.47912,490.89,631.029,-3.92977,0.632724,8.01552,505.956,613.105
142,2.36667,1,215.081,530.363,-4.37505,-0.0258129,5.27217,191.477,535.466,-4.41704,-0.0334563,5.3332,192.98,534.19,-4.33306,-0.0181695,5.21113,189.938,536.771,-4.26074,-0.379033,5.34713,222.049,474.352,-4.21176,-0.530413,5.37926,234.89,448.682,-4.37357,0.336417,5.54834,229.977,596.154,-4.16074,0.373477,5.25472,226.694,605.823,-4.5554,0.697368,5.57895,203.799,655.764,-4.31429,0.704169,5.08028,173.525,668.367,-4.46442,0.751499,5.71242,236.217,661.835,-4.18809,0.81996,5.09203,198.293,689.13,-4.0827,-0.630984,5.48566,270.741,433.475,-4.34067,-0.478277,5.49183,228.014,459.346,-4.15438,-0.50785,5.21953,222.88,449.891,-4.31557,-0.50815,5.51144,234.835,454.613,-4.12899,-0.537862,5.23922,230.139,444.925,-4.44263,-0.222542,5.51861,214.456,502.654,-4.09837,-0.316786,5.03478,206.136,481.73,-4.46778,-0.201359,5.51306,209.48,506.175,-4.09756,-0.29513,5.01443,203.224,485.493,-4.40964,-0.227805,5.52693,221.105,501.828,-4.08307,-0.333903,5.05974,212.654,478.884,-4.30684,-0.0496514,5.63904,252.68,531.846,-3.85567,-0.346492,5.08717,258.082,476.922,-4.42728,0.75769,5.7028,241.028,663.046,-4.18079,0.826778,5.12946,205.169,689.273,-4.50157,0.745308,5.72204,231.422,660.628,-4.19539,0.813142,5.0546,191.315,688.985,-4.59463,0.740483,5.56487,195.357,663.232,-4.35765,0.730585,5.04822,160.576,674.028,-4.46442,0.751499,5.71242,236.217,661.835,-4.18809,0.81996,5.09203,198.293,689.13
142,2.36667,2,479.423,525.16,-3.7752,-0.069162,7.48413,492.844,531.442,-3.74024,-0.0539603,7.41335,492.751,533.259,-3.81016,-0.0843638,7.55491,492.936,529.658,-3.87712,-0.430728,7.37686,473.255,485.925,-3.92081,-0.585684,7.33088,464.684,466.01,-3.90731,0.302342,7.34717,467.484,578.11,-3.96709,0.243634,7.71932,484.056,569.23,-3.72659,0.580129,7.52196,501.179,611.426,-3.84819,0.539412,7.91407,509.681,603.122,-3.7823,0.733104,7.45922,490.402,631.02,-3.97043,0.653265,7.96357,498.266,615.97,-4.04337,-0.691323,7.20872,440.544,451.185,-3.80473,-0.541621,7.19784,470.464,470.312,-3.97991,-0.56405,7.50448,468.849,470.392,-3.83142,-0.564782,7.18182,465.931,467.17,-4.00476,-0.591454,7.48712,464.636,466.841,-3.62063,-0.346319,7.18485,493.309,495.36,-3.97305,-0.356492,7.67594,480.647,496.989,-3.58563,-0.33717,7.18475,497.813,496.539,-3.96184,-0.343654,7.70917,484.06,498.716,-3.65638,-0.338512,7.19163,489.145,496.408,-3.98211,-0.353585,7.64199,477.419,497.15,-3.71008,-0.115995,7.19292,482.315,525.065,-4.06475,-0.144091,7.59491,464.35,522.43,-3.8196,0.739185,7.47018,486.468,631.64,-3.98588,0.671129,7.93227,494.639,618.356,-3.74501,0.727023,7.44825,494.348,630.398,-3.95497,0.635402,7.99488,501.864,613.604,-3.68281,0.592302,7.55662,508.649,612.59,-3.79963,0.558376,7.93801,516.705,605.145,-3.7823,0.733104,7.45922,490.402,631.02,-3.97043,0.653265,7.96357,498.266,615.97
143,2.38333,1,214.828,530.982,-4.36525,-0.0201263,5.24979,189.93,536.45,-4.40971,-0.0280036,5.30838,190.674,535.114,-4.32079,-0.012249,5.19119,189.168,537.815,-4.25177,-0.372982,5.33455,221.866,475.248,-4.20313,-0.524206,5.37088,235.245,449.61,-4.37413,0.334076,5.53518,228.149,595.895,-4.15579,0.375532,5.26995,229.685,605.994,-4.54386,0.701051,5.5685,204.3,656.593,-4.31889,0.700651,5.09265,174.599,667.415,-4.45651,0.752226,5.70584,236.668,662.093,-4.20176,0.824454,5.11079,198.612,689.397,-4.07892,-0.627019,5.4832,271.072,434.097,-4.33318,-0.467598,5.48284,228.078,461.018,-4.14486,-0.505976,5.20991,223.211,450.058,-4.30816,-0.497582,5.50243,234.897,456.252,-4.11989,-0.535622,5.23077,230.57,445.168,-4.43434,-0.214174,5.50652,214.212,503.979,-4.0951,-0.324478,5.01764,204.163,480.111,-4.459,-0.19265,5.50066,209.266,507.565,-4.0944,-0.303862,4.99656,201.104,483.679,-4.4013,-0.220044,5.51525,220.941,503.051,-4.07959,-0.340652,5.04312,210.831,477.443,-4.29544,-0.0475349,5.62785,253.147,532.178,-3.85469,-0.356169,5.07016,255.904,474.942,-4.41887,0.757626,5.69767,241.747,663.146,-4.19706,0.831874,5.14854,205.039,689.636,-4.49414,0.746825,5.71402,231.603,661.043,-4.20645,0.817034,5.07304,192.09,689.154,-4.58118,0.745602,5.55364,196.054,664.335,-4.36223,0.724237,5.05817,161.311,672.602,-4.45651,0.752226,5.70584,236.668,662.093,-4.20176,0.824454,5.11079,198.612,689.397
143,2.38333,2,476.338,525.653,-3.75506,-0.0630794,7.41058,490.725,532.117,-3.71846,-0.0493455,7.34098,490.893,533.775,-3.79166,-0.0768133,7.48018,490.559,530.49,-3.86216,-0.421941,7.3051,470.371,486.508,-3.90807,-0.575738,7.2599,461.467,466.556,-3.88648,0.293735,7.24433,463.154,577.551,-3.95495,0.248614,7.63087,480.012,570.173,-3.67859,0.551828,7.41184,500.36,608.951,-3.88207,0.559936,7.8185,500.165,606.325,-3.71713,0.715432,7.36102,492.337,630.011,-4.02439,0.655622,7.84747,485.066,617.373,-4.02697,-0.680411,7.13606,437.383,451.697,-3.78422,-0.536388,7.13169,468.586,470.345,-3.97365,-0.54904,7.43182,464.826,471.582,-3.81072,-0.559762,7.1153,464.006,467.143,-3.99779,-0.576645,7.41351,460.587,467.964,-3.59549,-0.346883,7.12104,492.397,494.887,-3.97211,-0.346683,7.60767,476.46,497.797,-3.56058,-0.338144,7.12228,497.017,496.031,-3.96155,-0.33365,7.64066,479.828,499.559,-3.63146,-0.338601,7.12582,488.035,495.994,-3.98134,-0.344098,7.57366,473.16,497.924,-3.68357,-0.121203,7.11633,480.624,524.227,-4.07307,-0.144768,7.5256,458.762,522.185,-3.75331,0.724835,7.37329,488.571,631.042,-4.03824,0.67013,7.81378,481.376,619.426,-3.68096,0.706028,7.34875,496.115,628.976,-4.01053,0.641114,7.88116,488.724,615.337,-3.63303,0.557256,7.44455,508.047,609.323,-3.83992,0.586365,7.84695,506.806,609.204,-3.71713,0.715432,7.36102,492.337,630.011,-4.02439,0.655622,7.84747,485.066,617.373
144,2.4,1,214.87,531.363,-4.35841,-0.016151,5.23271,188.628,537.142,-4.40311,-0.0247408,5.29111,189.316,535.67,-4.3137,-0.00756127,5.17431,187.924,538.647,-4.24054,-0.364999,5.31488,221.092,476.399,-4.19003,-0.514506,5.3501,234.7,450.938,-4.35672,0.330274,5.52587,229.834,595.353,-4.13609,0.370504,5.26825,232.912,605.131,-4.52809,0.696134,5.54009,203.06,656.369,-4.30817,0.691513,5.09568,177.014,665.679,-4.44478,0.748695,5.67856,235.105,662.104,-4.19344,0.817691,5.10948,199.925,688.209,-4.06088,-0.614682,5.45985,271.184,435.736,-4.31919,-0.458148,5.4616,227.605,462.313,-4.13798,-0.498399,5.19009,221.626,451.067,-4.294,-0.488047,5.48166,234.542,457.546,-4.11216,-0.527793,5.21056,229.115,446.191,-4.41846,-0.20473,5.48455,213.908,505.43,-4.08917,-0.327927,4.98841,200.835,479.119,-4.44237,-0.182877,5.47899,209.108,509.088,-4.08863,-0.308443,4.96651,197.588,482.484,-4.38552,-0.211206,5.49316,220.63,504.392,-4.07334,-0.343052,5.01415,207.655,476.638,-4.27403,-0.0430251,5.606,253.929,532.892,-3.84805,-0.360234,5.03671,252.45,473.763,-4.40694,0.753924,5.67143,240.372,663.111,-4.18801,0.825695,5.14698,206.439,688.57,-4.48261,0.743465,5.68568,229.851,661.099,-4.19886,0.809687,5.07198,193.314,687.844,-4.56478,0.740291,5.52287,194.548,664.137,-4.35275,0.713563,5.06206,163.658,670.547,-4.44478,0.748695,5.67856,235.105,662.104,-4.19344,0.817691,5.10948,199.925,688.209
144,2.4,2,472.846,525.936,-3.75891,-0.0591252,7.37776,488.154,532.578,-3.72249,-0.0445902,7.30828,488.284,534.349,-3.79533,-0.0736601,7.44724,488.028,530.84,-3.86499,-0.416694,7.26875,467.561,486.909,-3.91046,-0.569938,7.22202,458.545,466.914,-3.90414,0.294349,7.2094,458.479,577.812,-3.97975,0.247005,7.59153,474.5,570.133,-3.68636,0.551523,7.37976,497.386,609.212,-3.93399,0.57253,7.77606,491.47,608.187,-3.72974,0.713112,7.32816,488.647,630.121,-4.08724,0.653563,7.788,473.965,617.719,-4.02841,-0.665816,7.09376,434.079,453.076,-3.78303,-0.532705,7.09785,466.398,470.494,-3.98018,-0.542887,7.39272,461.389,471.991,-3.80925,-0.555394,7.08059,461.767,467.357,-4.00418,-0.570128,7.37389,457.101,468.396,-3.59108,-0.345863,7.09767,491.431,494.871,-3.98056,-0.334159,7.5617,472.485,499.074,-3.55669,-0.336856,7.10049,496.104,496.064,-3.96986,-0.319631,7.59388,475.855,501.019,-3.62735,-0.337844,7.10092,486.916,495.938,-3.99065,-0.33312,7.52792,469.056,499.018,-3.68347,-0.122613,7.09091,478.919,523.986,-4.09139,-0.140028,7.47559,453.139,522.653,-3.76571,0.72188,7.34144,484.961,631.064,-4.09932,0.66523,7.75258,470.301,619.467,-3.69377,0.704343,7.31489,492.346,629.174,-4.07516,0.641897,7.82343,477.596,615.986,-3.6395,0.55804,7.4117,505.236,609.729,-3.89697,0.60455,7.80699,497.718,611.715,-3.72974,0.713112,7.32816,488.647,630.121,-4.08724,0.653563,7.788,473.965,617.719
145,2.41667,1,214.935,532.497,-4.36238,-0.00705004,5.23136,187.725,538.752,-4.40838,-0.0160591,5.28891,188.073,537.188,-4.31638,0.00195903,5.17382,187.37,540.351,-4.24404,-0.356005,5.3155,220.568,477.974,-4.19332,-0.505558,5.35156,234.328,452.511,-4.35379,0.331732,5.5298,230.841,595.557,-4.12941,0.370982,5.27788,235.411,605.096,-4.52732,0.694791,5.54243,203.509,656.096,-4.30155,0.688419,5.103,179.337,664.937,-4.44397,0.746972,5.68067,235.507,661.778,-4.18962,0.817381,5.1146,201.376,688.005,-4.06684,-0.605257,5.46553,270.891,437.442,-4.32206,-0.444663,5.46384,227.419,464.63,-4.14423,-0.492255,5.18997,220.493,452.161,-4.29692,-0.475067,5.48368,234.315,459.768,-4.11845,-0.521709,5.21074,228.023,447.276,-4.41705,-0.189743,5.49141,215.077,508,-4.09672,-0.332254,4.97792,197.83,478.186,-4.44066,-0.167293,5.48637,210.407,511.761,-4.09858,-0.313169,4.95429,193.848,481.459,-4.38406,-0.197033,5.49972,221.757,506.821,-4.07862,-0.346519,5.00273,204.962,475.852,-4.26827,-0.0331359,5.61502,256.015,534.535,-3.85076,-0.360364,4.99442,245.957,473.178,-4.40616,0.752378,5.67348,240.76,662.815,-4.18416,0.825914,5.15199,207.864,688.465,-4.48178,0.741566,5.68787,230.267,660.743,-4.19509,0.808848,5.07721,194.793,687.538,-4.56437,0.738605,5.52526,194.947,663.801,-4.3465,0.708855,5.06911,165.906,669.506,-4.44397,0.746972,5.68067,235.507,661.778,-4.18962,0.817381,5.1146,201.376,688.005
145,2.41667,2,469.666,526.195,-3.76637,-0.0574728,7.36283,486.259,532.771,-3.72726,-0.0426711,7.29508,486.824,534.583,-3.80548,-0.0722744,7.43059,485.704,530.992,-3.87055,-0.409436,7.24188,465.023,487.64,-3.9152,-0.560277,7.19004,455.704,467.834,-3.91306,0.290024,7.17174,454.693,577.452,-4.0098,0.245701,7.56313,468.997,570.086,-3.69883,0.549723,7.35208,494.073,609.246,-3.98337,0.577741,7.74856,483.906,609.052,-3.73671,0.711238,7.29514,485.628,630.291,-4.13838,0.657475,7.75152,465.568,618.552,-4.03418,-0.650022,7.06073,430.863,454.741,-3.78287,-0.523883,7.07148,464.579,471.39,-3.99416,-0.534895,7.35687,457.199,472.665,-3.80928,-0.546014,7.05305,459.816,468.305,-4.01676,-0.56214,7.33588,452.909,469.033,-3.58773,-0.341934,7.07225,490.187,495.224,-4.01878,-0.327035,7.52603,465.471,499.757,-3.55382,-0.33273,7.07462,494.784,496.444,-4.00861,-0.314489,7.56024,468.955,501.476,-3.62403,-0.334206,7.07657,485.723,496.263,-4.0289,-0.32405,7.49297,462.039,499.948,-3.68588,-0.121544,7.07539,477.548,524.091,-4.14099,-0.129359,7.47012,446.62,523.963,-3.77329,0.720683,7.30606,481.701,631.353,-4.14876,0.668382,7.71534,462.003,620.229,-3.70013,0.701793,7.28422,489.567,629.225,-4.128,0.646569,7.78771,469.099,616.89,-3.65362,0.556445,7.3867,501.926,609.765,-3.94875,0.610971,7.78117,490.022,612.717,-3.73671,0.711238,7.29514,485.628,630.291,-4.13838,0.657475,7.75152,465.568,618.552
146,2.43333,1,215.653,533.574,-4.36448,0.000267506,5.23327,187.634,540.047,-4.40943,-0.00840724,5.29215,188.364,538.529,-4.31954,0.00894225,5.17438,186.888,541.6,-4.24462,-0.347488,5.31672,220.637,479.472,-4.19325,-0.496527,5.35249,234.466,454.089,-4.34061,0.33605,5.53395,233.595,596.238,-4.12189,0.371591,5.28056,237.097,605.17,-4.5239,0.692659,5.5341,202.942,655.914,-4.29659,0.686138,5.10711,180.866,664.423,-4.44025,0.743993,5.67133,234.92,661.492,-4.18163,0.811768,5.1189,203.46,686.865,-4.06441,-0.597754,5.46389,271.096,438.683,-4.31958,-0.434155,5.46774,228.361,466.464,-4.14897,-0.485033,5.18973,219.613,453.445,-4.29411,-0.464772,5.48693,235.219,461.553,-4.12358,-0.515001,5.21069,227.104,448.467,-4.41655,-0.181245,5.49743,215.976,509.467,-4.09332,-0.334071,4.97329,197.754,477.79,-4.44021,-0.158898,5.49251,211.32,513.208,-4.09598,-0.315055,4.94884,193.491,481.042,-4.38358,-0.188469,5.50595,222.675,508.299,-4.07467,-0.348333,4.99759,204.916,475.45,-4.26957,-0.0265014,5.62519,257.073,535.637,-3.84747,-0.36503,4.97294,243.486,472.02,-4.40254,0.749737,5.66391,240.136,662.59,-4.17575,0.819912,5.15631,210.004,687.262,-4.47797,0.738249,5.67875,229.717,660.396,-4.18751,0.803624,5.08149,196.818,686.462,-4.56177,0.735751,5.51665,194.191,663.515,-4.34139,0.707339,5.07351,167.529,669.117,-4.44025,0.743993,5.67133,234.92,661.492,-4.18163,0.811768,5.1189,203.46,686.865
146,2.43333,2,466.775,527.004,-3.75763,-0.0479086,7.31931,484.547,533.938,-3.7167,-0.0325438,7.25354,485.463,535.845,-3.79857,-0.0632734,7.38508,483.648,532.065,-3.86343,-0.395866,7.19072,462.419,489.015,-3.90877,-0.54499,7.1356,452.691,469.267,-3.90939,0.286835,7.114,451.07,577.341,-4.01737,0.244337,7.51201,464.723,570.123,-3.69688,0.548928,7.29233,490.503,609.713,-4.02995,0.576145,7.69844,475.202,609.309,-3.72962,0.711462,7.23475,482.576,631.073,-4.18729,0.652577,7.69503,456.052,618.539,-4.02905,-0.629982,7.00435,427.281,456.704,-3.7732,-0.509797,7.01899,462.149,472.735,-3.99226,-0.521002,7.30101,453.594,473.912,-3.80019,-0.531207,7.00045,457.262,469.725,-4.01413,-0.547484,7.27834,449.234,470.337,-3.574,-0.332742,7.02494,488.833,496.134,-4.02007,-0.315817,7.47152,461.703,500.854,-3.54056,-0.323458,7.02768,493.424,497.375,-4.0136,-0.302092,7.50514,464.735,502.723,-3.61041,-0.325228,7.02942,484.337,497.152,-4.02629,-0.314006,7.43708,458.621,500.898,-3.67634,-0.115771,7.03493,476.029,524.759,-4.12636,-0.122867,7.38219,442.34,524.586,-3.76622,0.721653,7.24479,478.559,632.25,-4.1962,0.663697,7.65854,452.574,620.258,-3.69302,0.701271,7.22471,486.605,629.894,-4.17838,0.641458,7.73151,459.496,616.836,-3.65215,0.555057,7.32735,498.401,610.154,-3.99897,0.610012,7.7332,481.091,613.054,-3.72962,0.711462,7.23475,482.576,631.073,-4.18729,0.652577,7.69503,456.052,618.539
147,2.45,1,216.077,534.701,-4.37769,0.0074366,5.24636,187.231,541.313,-4.4213,-0.00122613,5.30618,188.331,539.786,-4.33408,0.0160993,5.18654,186.105,542.875,-4.25325,-0.339543,5.32774,220.666,480.978,-4.19992,-0.488248,5.36263,234.685,455.681,-4.34418,0.341299,5.55063,235.182,596.945,-4.12638,0.374091,5.29485,238.263,605.432,-4.53385,0.695692,5.54293,202.486,656.236,-4.30391,0.688937,5.12221,181.84,664.562,-4.45156,0.746639,5.68083,234.289,661.72,-4.18567,0.810349,5.13884,205.667,686.039,-4.06969,-0.5892,5.47176,271.193,440.276,-4.32286,-0.42444,5.482,229.71,468.296,-4.16032,-0.477856,5.19869,218.869,454.873,-4.29698,-0.454965,5.50044,236.517,463.397,-4.1346,-0.507753,5.21947,226.382,449.907,-4.42102,-0.171107,5.5106,217.004,511.244,-4.10621,-0.332689,4.97713,195.944,478.095,-4.44447,-0.148623,5.50522,212.332,514.998,-4.1089,-0.314089,4.95236,191.62,481.264,-4.38822,-0.178517,5.51996,223.766,510.049,-4.08738,-0.346858,5.00143,203.142,475.773,-4.27641,-0.017473,5.64392,258.283,537.133,-3.86024,-0.368646,4.9736,241.202,471.356,-4.4138,0.752502,5.67373,239.545,662.829,-4.18009,0.817317,5.17653,212.158,686.223,-4.48932,0.740776,5.68792,229.045,660.614,-4.19125,0.803381,5.10114,199.08,685.854,-4.57196,0.738491,5.52498,193.635,663.788,-4.34796,0.711794,5.08835,168.645,669.551,-4.45156,0.746639,5.68083,234.289,661.72,-4.18567,0.810349,5.13884,205.667,686.039
147,2.45,2,463.598,528.062,-3.76453,-0.0361473,7.30401,482.677,535.417,-3.72455,-0.021493,7.23822,483.453,537.25,-3.8045,-0.0508017,7.36981,481.915,533.616,-3.87423,-0.381331,7.17314,459.806,490.767,-3.92124,-0.529267,7.11706,449.747,471.129,-3.92387,0.286169,7.0872,447.253,577.395,-4.04729,0.243764,7.47693,458.692,570.193,-3.71375,0.558,7.2512,485.685,611.267,-4.0674,0.581976,7.64845,467.5,610.468,-3.75266,0.714524,7.1833,476.186,632.121,-4.22843,0.648123,7.63993,447.429,618.565,-4.04345,-0.60932,6.98423,423.838,459.204,-3.78331,-0.496594,7.0054,459.848,474.35,-4.00627,-0.50655,7.28107,450.425,475.57,-3.81058,-0.51729,6.98587,454.835,471.423,-4.02797,-0.532587,7.25709,445.971,472.034,-3.58105,-0.323261,7.01598,487.3,497.329,-4.04068,-0.305316,7.4547,458.019,502.07,-3.54837,-0.313756,7.01958,491.854,498.605,-4.03632,-0.29118,7.48762,460.765,503.985,-3.61749,-0.315805,7.0193,482.716,498.333,-4.04522,-0.303941,7.42005,455.109,502.064,-3.68769,-0.108328,7.02136,473.597,525.712,-4.14469,-0.117914,7.35223,437.921,525.147,-3.7895,0.724033,7.19289,472.088,633.222,-4.23736,0.657432,7.603,443.853,620.081,-3.71581,0.705016,7.1737,480.296,631.016,-4.21951,0.638814,7.67685,450.972,617.065,-3.66908,0.567668,7.28552,493.598,612.16,-4.03864,0.618588,7.68226,473.134,614.572,-3.75266,0.714524,7.1833,476.186,632.121,-4.22843,0.648123,7.63993,447.429,618.565
148,2.46667,1,217.05,536.052,-4.38415,0.0182067,5.25509,187.375,543.209,-4.42622,0.00987417,5.31646,188.966,541.72,-4.34209,0.0265391,5.19372,185.746,544.732,-4.25746,-0.327542,5.33429,220.843,483.134,-4.20316,-0.47572,5.36824,234.884,457.93,-4.34502,0.345524,5.56786,237.286,597.472,-4.11523,0.373078,5.29814,240.661,605.214,-4.5392,0.698036,5.55994,203.911,656.271,-4.30079,0.689188,5.13548,184.414,664.285,-4.46057,0.750374,5.70039,235.316,661.909,-4.18464,0.814487,5.1465,206.974,686.567,-4.07345,-0.576401,5.47502,270.968,442.501,-4.32232,-0.411641,5.4933,231.302,470.602,-4.16626,-0.468639,5.2024,218.339,456.575,-4.29571,-0.440989,5.51085,238.096,465.891,-4.14046,-0.497958,5.22345,225.903,451.713,-4.42921,-0.160182,5.51789,216.61,513.115,-4.11114,-0.332878,4.97231,194.286,478,-4.45261,-0.137589,5.51348,212.087,516.889,-4.11509,-0.314563,4.94638,189.532,481.104,-4.39532,-0.167858,5.52574,223.347,511.867,-4.0913,-0.346812,4.99627,201.635,475.715,-4.27099,-0.0111555,5.64106,258.818,538.169,-3.86653,-0.372102,4.95094,236.736,470.396,-4.42265,0.756719,5.69419,240.695,663.074,-4.17733,0.821672,5.18393,213.719,686.792,-4.49848,0.744029,5.70658,229.948,660.747,-4.19196,0.807302,5.10907,200.131,686.338,-4.57747,0.74033,5.54102,194.935,663.737,-4.34709,0.711049,5.10413,171.249,669.015,-4.46057,0.750374,5.70039,235.316,661.909,-4.18464,0.814487,5.1465,206.974,686.567
