frame,time,id,pose_cx,pose_cy,pelvis_x,pelvis_y,pelvis_z,pelvis_u,pelvis_v,left_hip_x,left_hip_y,left_hip_z,left_hip_u,left_hip_v,right_hip_x,right_hip_y,right_hip_z,right_hip_u,right_hip_v,spine3_x,spine3_y,spine3_z,spine3_u,spine3_v,neck_x,neck_y,neck_z,neck_u,neck_v,left_knee_x,left_knee_y,left_knee_z,left_knee_u,left_knee_v,right_knee_x,right_knee_y,right_knee_z,right_knee_u,right_knee_v,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_u,left_ankle_v,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_u,right_ankle_v,left_foot_x,left_foot_y,left_foot_z,left_foot_u,left_foot_v,right_foot_x,right_foot_y,right_foot_z,right_foot_u,right_foot_v,head_x,head_y,head_z,head_u,head_v,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_u,left_shoulder_v,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_u,right_shoulder_v,left_acromion_x,left_acromion_y,left_acromion_z,left_acromion_u,left_acromion_v,right_acromion_x,right_acromion_y,right_acromion_z,right_acromion_u,right_acromion_v,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_u,left_elbow_v,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_u,right_elbow_v,left_olecranon_x,left_olecranon_y,left_olecranon_z,left_olecranon_u,left_olecranon_v,right_olecranon_x,right_olecranon_y,right_olecranon_z,right_olecranon_u,right_olecranon_v,left_cubital_fossa_x,left_cubital_fossa_y,left_cubital_fossa_z,left_cubital_fossa_u,left_cubital_fossa_v,right_cubital_fossa_x,right_cubital_fossa_y,right_cubital_fossa_z,right_cubital_fossa_u,right_cubital_fossa_v,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_u,left_wrist_v,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_u,right_wrist_v,left_big_toe_tip_x,left_big_toe_tip_y,left_big_toe_tip_z,left_big_toe_tip_u,left_big_toe_tip_v,right_big_toe_tip_x,right_big_toe_tip_y,right_big_toe_tip_z,right_big_toe_tip_u,right_big_toe_tip_v,left_small_toe_tip_x,left_small_toe_tip_y,left_small_toe_tip_z,left_small_toe_tip_u,left_small_toe_tip_v,right_small_toe_tip_x,right_small_toe_tip_y,right_small_toe_tip_z,right_small_toe_tip_u,right_small_toe_tip_v,left_heel_x,left_heel_y,left_heel_z,left_heel_u,left_heel_v,right_heel_x,right_heel_y,right_heel_z,right_heel_u,right_heel_v,left_toe_x,left_toe_y,left_toe_z,left_toe_u,left_toe_v,right_toe_x,right_toe_y,right_toe_z,right_toe_u,right_toe_v
30,1.001,1,1024.53,482.245,0.248824,-0.103803,4.36399,1047.05,503.684,0.184438,-0.0899075,4.31327,1025.28,508.176,0.313209,-0.117698,4.4147,1068.32,499.296,0.140719,-0.486139,4.37658,1009.09,370.412,0.0943884,-0.649997,4.38198,992.886,313.53,0.00896379,0.184009,4.56837,962.996,601.496,0.374882,0.271031,4.54113,1086.04,631.122,0.109505,0.545026,4.49296,997.211,725.206,0.557639,0.564372,4.37868,1154.44,736.785,-0.0104234,0.647508,4.56947,956.517,756.346,0.543571,0.696994,4.49105,1144.79,776.946,-0.0157885,-0.761885,4.5017,954.645,281.606,0.0141969,-0.582882,4.23472,965.118,329.852,0.233563,-0.636812,4.49136,1039.4,323.528,-0.0114992,-0.611503,4.24908,955.868,320.278,0.212502,-0.671365,4.50209,1032.06,312.326,0.066089,-0.365274,4.09951,984.613,403.963,0.276949,-0.407586,4.61901,1051.54,405.278,0.07725,-0.344885,4.07741,988.926,410.861,0.302184,-0.382256,4.62686,1059.71,413.864,0.0554379,-0.370955,4.13477,980.47,403.026,0.245326,-0.419071,4.61474,1041.16,401.353,-0.0168896,-0.213086,4.27607,953.97,463.919,0.099259,-0.29301,4.74166,991.96,445.655,-0.00606468,0.647399,4.60841,957.991,754.482,0.506195,0.707701,4.49466,1131.95,780.393,-0.0147822,0.647617,4.53054,955.019,758.241,0.580948,0.686286,4.48744,1157.65,773.494,0.142867,0.579791,4.4623,1008.88,738.373,0.589885,0.583876,4.33454,1167.77,745.658,-0.0104234,0.647508,4.56947,956.517,756.346,0.543571,0.696994,4.49105,1144.79,776.946
30,1.001,2,902.514,403.993,-0.247942,-0.540882,6.42499,901.082,411.472,-0.187034,-0.530209,6.37776,915.226,413.075,-0.308851,-0.551556,6.47222,887.144,409.892,-0.250905,-0.91031,6.31801,899.368,320.023,-0.252175,-1.06864,6.27217,898.616,279.875,-0.218805,-0.140628,6.23838,906.451,505.583,-0.236203,-0.159012,6.58554,905.24,503.136,-0.0633741,0.203857,6.38158,944.838,588.772,-0.0665442,0.162972,6.76173,944.975,576.798,-0.0817234,0.321494,6.25001,940.037,618.535,-0.182491,0.281432,6.70699,918.458,604.064,-0.254772,-1.15472,6.08612,896.088,250.329,-0.0899824,-0.978902,6.23722,937.974,300.383,-0.40606,-1.03914,6.39436,863.047,291.888,-0.0945184,-1.01283,6.21155,936.768,291.053,-0.416082,-1.0713,6.3683,860.247,283.163,-0.0408648,-0.707235,6.28085,950.067,368.085,-0.467811,-0.795649,6.5052,850.206,353.263,-0.0286332,-0.696989,6.31534,953.078,371.501,-0.472051,-0.776572,6.53664,849.744,358.617,-0.0538762,-0.701493,6.25501,946.85,368.776,-0.46123,-0.798499,6.47139,851.185,351.615,-0.00843512,-0.447797,6.24961,957.939,430.605,-0.50995,-0.587045,6.3555,837.497,398.977,-0.119492,0.329353,6.244,930.782,620.532,-0.178493,0.289157,6.66906,919.137,606.197,-0.0439545,0.313636,6.25601,949.273,616.542,-0.186489,0.273707,6.74491,917.787,601.955,-0.0338607,0.232465,6.42266,951.951,595.26,-0.0291771,0.1912,6.79854,953.448,582.938,-0.0817234,0.321494,6.25001,940.037,618.535,-0.182491,0.281432,6.70699,918.458,604.064
31,1.03437,1,1010.77,475.479,0.209412,-0.127601,4.39253,1032.79,495.649,0.147307,-0.115493,4.33913,1011.83,499.363,0.271518,-0.139708,4.44593,1053.24,492.024,0.103642,-0.509029,4.40061,995.958,363.397,0.0583115,-0.672499,4.40407,980.215,306.866,-0.0252846,0.177384,4.5736,951.56,599.214,0.325263,0.250778,4.5691,1068.69,623.797,0.0291262,0.554335,4.57115,969.728,725.147,0.522896,0.516445,4.38343,1142.13,719.878,-0.107603,0.625425,4.65391,924.7,745.176,0.541899,0.676418,4.45437,1145.74,771.845,-0.0539702,-0.77796,4.52281,941.781,277.386,-0.0128981,-0.607799,4.25315,955.37,321.818,0.189288,-0.661394,4.52128,1023.92,316.659,-0.0398257,-0.636392,4.26575,945.746,312.229,0.167913,-0.69581,4.53101,1016.58,305.543,0.0353667,-0.386287,4.12411,973.093,396.996,0.235475,-0.434987,4.65246,1037.27,397.254,0.0469096,-0.365511,4.10182,977.46,403.952,0.26373,-0.41178,4.66062,1046.39,405.107,0.0234231,-0.392268,4.15888,968.599,395.996,0.203373,-0.443488,4.64768,1026.81,394.315,-0.0598195,-0.235602,4.29085,938.715,456.169,0.0772947,-0.299443,4.77417,984.718,444.24,-0.105452,0.619591,4.69264,925.691,741.584,0.507112,0.693987,4.45745,1133.69,777.702,-0.109754,0.63126,4.61519,923.692,748.828,0.576687,0.658849,4.45129,1157.8,765.979,0.059402,0.598138,4.54968,979.934,740.719,0.552682,0.519529,4.33469,1154.66,722.987,-0.107603,0.625425,4.65391,924.7,745.176,0.541899,0.676418,4.45437,1145.74,771.845
31,1.03437,2,904.78,401.215,-0.225838,-0.541586,6.35924,905.78,409.974,-0.165988,-0.532387,6.31179,919.849,411.221,-0.285687,-0.550784,6.40669,891.919,408.745,-0.240709,-0.911589,6.26153,901.308,317.727,-0.247082,-1.07016,6.21965,899.348,277.305,-0.228555,-0.147961,6.19742,903.695,503.549,-0.213001,-0.176429,6.54581,910.319,498.85,-0.120252,0.195645,6.33602,931.024,587.143,-0.0386114,0.0962887,6.75639,951.275,561.759,-0.133832,0.313458,6.20567,927.074,617.119,-0.140375,0.229967,6.71384,928.078,592.295,-0.250816,-1.15378,6.03686,896.567,248.203,-0.0832628,-0.993757,6.17997,939.43,294.493,-0.400811,-1.03621,6.33905,863.465,290.431,-0.0899963,-1.02619,6.15497,937.676,285.45,-0.410981,-1.06865,6.31371,860.618,281.584,-0.0226179,-0.732448,6.22662,954.454,360.405,-0.461791,-0.791449,6.43205,850.386,352.137,-0.00293301,-0.721697,6.257,959.284,363.9,-0.466408,-0.771908,6.46324,849.824,357.659,-0.042367,-0.727152,6.20334,949.573,361.035,-0.454671,-0.795154,6.3989,851.517,350.279,-0.0155102,-0.482404,6.17757,956.167,420.776,-0.500018,-0.589563,6.28535,838.542,396.791,-0.171279,0.320522,6.19712,917.803,618.965,-0.134256,0.241463,6.67716,929.302,595.211,-0.0963859,0.306394,6.21421,936.319,615.277,-0.146494,0.218471,6.75051,926.868,589.411,-0.0959432,0.224029,6.3791,937.037,593.619,-0.00116155,0.114855,6.79731,959.739,565.798,-0.133832,0.313458,6.20567,927.074,617.119,-0.140375,0.229967,6.71384,928.078,592.295
32,1.06773,1,997.673,471.789,0.181072,-0.141088,4.43939,1022.27,491.478,0.12413,-0.12994,4.38179,1003.25,494.725,0.238013,-0.152235,4.497,1040.81,488.315,0.0687227,-0.524676,4.43947,983.634,359.561,0.0205732,-0.689071,4.4395,967.075,303.027,-0.0488837,0.175182,4.5985,943.77,598.162,0.256188,0.237958,4.62896,1044.5,618.485,-0.0136772,0.554766,4.62297,955.483,723.214,0.477668,0.472119,4.42506,1124.81,702.892,-0.152065,0.623333,4.70819,910.689,742.132,0.49169,0.635482,4.48578,1127.35,756.289,-0.0971412,-0.797725,4.55189,927.418,272.434,-0.0419178,-0.619372,4.2858,945.067,319.357,0.14537,-0.682244,4.5623,1008.65,311.69,-0.0699711,-0.64853,4.29687,935.138,309.566,0.122562,-0.716637,4.57017,1000.94,300.593,0.0015364,-0.389328,4.17091,960.562,397.487,0.203107,-0.468744,4.7068,1025.88,387.953,0.0142877,-0.368353,4.14803,965.259,404.421,0.231416,-0.446676,4.71636,1034.91,395.405,-0.0124409,-0.395036,4.20463,955.483,396.558,0.170602,-0.476632,4.70212,1015.39,385.24,-0.107474,-0.230308,4.31976,922.015,458.601,0.0450639,-0.34743,4.84265,974.207,430.465,-0.150341,0.616138,4.74671,911.643,738.177,0.456943,0.653337,4.48429,1115.57,762.44,-0.153788,0.630528,4.66967,909.719,746.152,0.526437,0.617628,4.48727,1139.12,750.142,0.015892,0.599824,4.60448,965.269,738.89,0.511966,0.470233,4.37855,1138.52,703.965,-0.152065,0.623333,4.70819,910.689,742.132,0.49169,0.635482,4.48578,1127.35,756.289
32,1.06773,2,907.092,398.032,-0.205663,-0.561253,6.44095,911.25,406.961,-0.150371,-0.55191,6.38833,924.063,408.099,-0.260954,-0.570595,6.49356,898.645,405.843,-0.234411,-0.928608,6.33916,903.543,316.35,-0.246732,-1.08605,6.29554,900.164,276.619,-0.273723,-0.174001,6.29495,893.612,497.798,-0.165408,-0.194009,6.61928,921.848,495.251,-0.197691,0.176506,6.44744,913.187,581.797,-0.00269304,0.119428,6.78089,959.394,566.89,-0.274447,0.252966,6.31539,893.652,601.155,-0.127317,0.230193,6.73511,931.139,592.181,-0.251001,-1.16782,6.11265,897.308,248.315,-0.0839566,-1.02181,6.2594,939.522,290.767,-0.39972,-1.04857,6.41475,864.864,290.433,-0.0918308,-1.05259,6.2333,937.507,282.184,-0.410427,-1.08096,6.38852,861.915,281.669,-0.00542824,-0.77114,6.31593,958.688,353.592,-0.462945,-0.8035,6.50188,851.293,351.324,0.0136296,-0.755716,6.34287,963.281,358.096,-0.468468,-0.784263,6.53275,850.515,356.712,-0.0271542,-0.769605,6.29021,953.409,353.202,-0.455188,-0.807113,6.46948,852.579,349.527,-0.0263853,-0.547573,6.20919,953.512,405.359,-0.500352,-0.604842,6.36017,839.891,394.808,-0.313143,0.248202,6.31677,884.314,599.99,-0.126611,0.237513,6.69694,931.136,594.148,-0.235751,0.257729,6.31401,902.995,602.32,-0.128023,0.222873,6.77329,931.143,590.237,-0.173357,0.216687,6.48274,919.173,591.032,0.0353526,0.148642,6.81471,967.92,573.302,-0.274447,0.252966,6.31539,893.652,601.155,-0.127317,0.230193,6.73511,931.139,592.181
33,1.1011,1,985.284,472.128,0.151929,-0.146627,4.51442,1011.38,490.412,0.098471,-0.134691,4.45472,993.749,493.838,0.205388,-0.158562,4.57412,1028.55,487.075,0.0352617,-0.531077,4.50661,971.946,360.081,-0.0147387,-0.695842,4.50326,955.003,304.086,-0.0566525,0.191497,4.66034,941.44,602.736,0.178786,0.226649,4.72789,1017.73,613.191,0.0309457,0.564427,4.65009,970.16,725.317,0.40594,0.454868,4.52268,1097.04,693.553,-0.110067,0.622124,4.73303,924.495,740.681,0.406916,0.616722,4.58653,1095.45,745.293,-0.135375,-0.812932,4.60973,915.163,270.755,-0.0749039,-0.618585,4.34926,933.706,322.854,0.110665,-0.687703,4.62683,996.517,313.073,-0.10295,-0.64884,4.35909,923.942,312.747,0.0882231,-0.722174,4.63505,989.06,302.121,-0.0418695,-0.376704,4.24783,944.951,404.605,0.176891,-0.472588,4.77082,1016.61,388.763,-0.0287527,-0.354761,4.22448,949.609,411.787,0.206299,-0.450787,4.77929,1025.9,395.995,-0.0557143,-0.383305,4.28144,940.132,403.314,0.143896,-0.479909,4.76732,1006.08,386.307,-0.150148,-0.212546,4.39517,907.843,466.168,0.0261959,-0.345199,4.91369,968.139,432.742,-0.10847,0.614357,4.77146,925.292,736.58,0.371634,0.633081,4.58242,1083.82,750.928,-0.111663,0.629891,4.6946,923.686,744.85,0.442199,0.600363,4.59065,1107.07,739.668,0.0615623,0.610019,4.63124,980.295,741.101,0.443714,0.454194,4.47832,1111.27,694.844,-0.110067,0.622124,4.73303,924.495,740.681,0.406916,0.616722,4.58653,1095.45,745.293
33,1.1011,2,910.282,399.698,-0.179761,-0.53839,6.33503,916.677,410.247,-0.127773,-0.529459,6.28266,928.95,411.336,-0.231749,-0.54732,6.3874,904.606,409.176,-0.220696,-0.902721,6.2213,905.839,318.465,-0.23824,-1.05886,6.17256,901.072,278.095,-0.285909,-0.180532,6.11343,888.598,494.914,-0.113116,-0.169442,6.52353,933.527,500.344,-0.222155,0.204994,6.19887,905.284,590.489,0.0838819,0.125365,6.70778,979.092,568.534,-0.306544,0.274156,6.06472,882.83,609.017,-0.0300225,0.24668,6.66407,953.122,596.515,-0.245635,-1.14157,5.98968,897.388,249.017,-0.0776336,-1.00492,6.13378,940.676,289.865,-0.39018,-1.01993,6.29293,865.337,292.55,-0.0887689,-1.03461,6.10694,937.808,281.345,-0.401247,-1.05166,6.26504,862.218,283.716,0.0191209,-0.757689,6.17349,964.729,352.617,-0.454278,-0.771513,6.37313,851.173,355.175,0.0386529,-0.7377,6.194,969.528,358.165,-0.459981,-0.750359,6.40149,850.294,361.04,-0.00532681,-0.761098,6.14854,958.677,351.01,-0.446474,-0.777346,6.34115,852.503,352.839,-0.0317183,-0.57168,6.0153,951.95,394.901,-0.490458,-0.58713,6.21189,839.456,395.696,-0.344992,0.269095,6.0684,873.203,607.702,-0.028118,0.254561,6.6261,953.521,598.655,-0.268095,0.279218,6.06104,892.468,610.334,-0.031927,0.2388,6.70204,952.727,594.4,-0.196549,0.249289,6.22806,911.818,601.111,0.124281,0.150422,6.74374,988.137,574.055,-0.306544,0.274156,6.06472,882.83,609.017,-0.0300225,0.24668,6.66407,953.122,596.515
34,1.13447,1,973.172,474.741,0.118726,-0.142881,4.54281,999.902,491.98,0.066349,-0.13068,4.48434,982.589,495.508,0.171103,-0.155082,4.60127,1016.77,488.542,0.00145254,-0.523247,4.5324,960.489,363.743,-0.0488075,-0.686261,4.52794,943.543,308.603,-0.0636602,0.203794,4.69263,939.288,606.305,0.097355,0.209324,4.78547,991.06,606.782,0.0609879,0.562352,4.64798,980.033,724.72,0.302728,0.472467,4.60219,1060.43,696.738,-0.0764247,0.618904,4.73327,935.349,739.633,0.285206,0.609587,4.70465,1052.56,737.823,-0.169512,-0.816088,4.63049,904.109,270.921,-0.112984,-0.601828,4.37638,920.584,330.045,0.0874841,-0.665922,4.64809,988.736,321.265,-0.140344,-0.633266,4.38611,911.148,319.568,0.0673169,-0.699843,4.66062,982.052,310.741,-0.090514,-0.346981,4.29651,927.836,416.701,0.179481,-0.428651,4.73614,1017.86,401.819,-0.0770765,-0.323347,4.27397,932.467,424.493,0.207692,-0.404729,4.73534,1026.96,409.509,-0.104719,-0.355595,4.32925,923.07,414.596,0.146508,-0.437943,4.74035,1007.19,398.949,-0.20363,-0.185022,4.44475,890.054,476.446,0.040461,-0.290587,4.88327,972.65,449.148,-0.0735948,0.611637,4.7717,936.453,735.7,0.248433,0.622765,4.70342,1040.64,742.153,-0.0792546,0.626171,4.69484,934.227,743.63,0.321979,0.596408,4.70588,1064.46,733.496,0.0922937,0.606783,4.62648,990.457,740.24,0.34061,0.485574,4.55911,1074.06,702.609,-0.0764247,0.618904,4.73327,935.349,739.633,0.285206,0.609587,4.70465,1052.56,737.823
34,1.13447,2,911.967,401.089,-0.163866,-0.530049,6.34543,920.573,412.467,-0.114621,-0.5188,6.29181,932.186,414.109,-0.213112,-0.541299,6.39905,909.154,410.851,-0.214832,-0.888431,6.21856,907.255,321.876,-0.236674,-1.04202,6.16418,901.38,281.91,-0.293841,-0.183364,6.12888,886.802,494.322,-0.0999034,-0.184238,6.57476,936.801,497.217,-0.292777,0.211757,6.15839,887.416,592.498,0.0564552,0.122393,6.77158,972.729,567.595,-0.387629,0.278734,6.02688,861.804,610.61,-0.0779769,0.223486,6.73587,942.326,590.655,-0.260218,-1.12843,5.9836,893.604,252.075,-0.0741409,-0.988305,6.13107,941.538,293.893,-0.389548,-1.00337,6.28186,865.324,296.139,-0.0841784,-1.01568,6.10209,938.938,285.875,-0.400505,-1.03416,6.25302,862.212,287.496,0.0209997,-0.748408,6.20121,965.17,355.74,-0.460201,-0.758487,6.36621,849.634,358.099,0.0386447,-0.728653,6.22219,969.482,361.209,-0.467081,-0.737309,6.39379,848.467,363.94,-0.00330575,-0.751909,6.1751,959.183,354.095,-0.451328,-0.764579,6.33433,851.217,355.715,-0.0438623,-0.56892,6.04371,948.92,396.28,-0.493772,-0.58211,6.19889,838.387,396.629,-0.42565,0.271791,6.03193,852.263,608.794,-0.078731,0.232549,6.6981,942.054,593.007,-0.349608,0.285678,6.02183,871.362,612.43,-0.0772229,0.214424,6.77364,942.594,588.33,-0.270348,0.258227,6.1848,893.263,603.745,0.0927923,0.152257,6.80783,980.81,574.146,-0.387629,0.278734,6.02688,861.804,610.61,-0.0779769,0.223486,6.73587,942.326,590.655
35,1.16783,1,962.154,479.02,0.0865945,-0.133656,4.60306,988.722,495.669,0.0373859,-0.120609,4.54398,972.561,499.476,0.135803,-0.146704,4.66214,1004.47,491.957,-0.0290932,-0.5129,4.58959,950.322,369.381,-0.0786737,-0.675433,4.58381,933.796,315.03,-0.0608358,0.228472,4.74152,940.411,613.567,0.0215975,0.193285,4.86682,966.775,600.635,0.0950097,0.563615,4.68512,990.961,723.667,0.190675,0.500011,4.73873,1021.43,701.097,-0.037807,0.628979,4.77024,947.9,741.31,0.134122,0.586763,4.8741,1002.01,723.796,-0.200709,-0.81655,4.67876,894.506,273.547,-0.156009,-0.581491,4.43822,906.333,339.966,0.0687849,-0.650237,4.69431,982.371,328.52,-0.181522,-0.61427,4.44868,897.703,329.187,0.050732,-0.684441,4.7087,976.449,318.076,-0.145022,-0.320532,4.38595,909.518,428.423,0.18074,-0.413072,4.75541,1018.03,407.381,-0.133131,-0.29474,4.36425,913.427,436.891,0.211993,-0.393426,4.7442,1028.22,413.39,-0.156756,-0.332055,4.41873,905.838,425.269,0.149915,-0.416842,4.76808,1008,406.526,-0.247651,-0.168803,4.55377,876.969,483.405,0.123154,-0.230132,4.91077,998.288,468.452,-0.0351686,0.621861,4.80875,948.834,737.438,0.0954976,0.592508,4.87172,989.928,725.687,-0.0404455,0.636096,4.73172,946.95,745.245,0.172747,0.581019,4.87649,1014.08,721.908,0.129401,0.604415,4.66249,1002.37,737.919,0.227157,0.531978,4.70567,1033.7,712.6,-0.037807,0.628979,4.77024,947.9,741.31,0.134122,0.586763,4.8741,1002.01,723.796
35,1.16783,2,913.698,404.996,-0.145095,-0.514973,6.35531,925.143,416.287,-0.102267,-0.503541,6.29537,935.198,417.881,-0.187923,-0.526404,6.41525,915.277,414.722,-0.210367,-0.872074,6.22742,908.425,326.197,-0.238341,-1.02512,6.1726,901.048,286.444,-0.318887,-0.179488,6.1528,880.872,495.462,-0.0640886,-0.158479,6.56207,945.089,503.128,-0.372461,0.217794,6.14875,867.517,594.079,0.155949,0.132314,6.72939,995.381,570.019,-0.496387,0.254474,6.03036,834.326,604.427,0.0273939,0.245047,6.71681,966.227,595.7,-0.268051,-1.11565,5.99455,891.73,255.855,-0.0784504,-0.972028,6.12933,940.459,297.878,-0.39043,-0.985662,6.29409,865.294,300.909,-0.0902306,-0.998555,6.10083,937.419,290.108,-0.401295,-1.01679,6.2655,862.214,292.232,0.00887957,-0.728318,6.18761,962.191,360.292,-0.466421,-0.738547,6.35996,848.032,362.707,0.0273786,-0.707407,6.20683,966.735,365.992,-0.474431,-0.7166,6.3872,846.595,368.709,-0.0176179,-0.733578,6.16398,955.636,358.3,-0.456381,-0.745543,6.32873,849.902,360.144,-0.0798232,-0.556994,6.03672,939.812,399.13,-0.497004,-0.566061,6.19172,837.449,400.421,-0.531734,0.243453,6.04275,825.653,601.511,0.0211279,0.254703,6.67964,964.829,598.217,-0.46104,0.265494,6.01797,843.035,607.356,0.0336599,0.235392,6.75398,967.609,593.211,-0.353761,0.270471,6.16659,872.414,606.964,0.201224,0.158602,6.75885,1005.45,575.827,-0.496387,0.254474,6.03036,834.326,604.427,0.0273939,0.245047,6.71681,966.227,595.7
36,1.2012,1,952.939,478.783,0.0589208,-0.13846,4.72892,979.023,495.297,0.0153939,-0.125701,4.669,965.034,498.896,0.102448,-0.15122,4.78884,992.662,491.789,-0.0578349,-0.51809,4.71675,941.28,372.301,-0.107873,-0.680788,4.71154,925.044,319.394,-0.0471599,0.240706,4.8322,945.1,616.052,-0.0446042,0.162965,4.9997,946.379,589.764,0.131252,0.567205,4.77916,1001.93,721.2,0.0824826,0.514324,4.97883,985.293,697.717,-0.000225428,0.638845,4.86004,959.929,740.689,-0.00294916,0.565737,5.11949,959.12,708.716,-0.218388,-0.827155,4.81369,890.734,277.652,-0.199978,-0.582147,4.56978,893.188,345.506,0.0481294,-0.659711,4.81206,975.27,330.689,-0.223074,-0.616041,4.58213,885.672,334.737,0.0308931,-0.693052,4.82657,969.772,320.772,-0.197049,-0.321893,4.51847,893.419,431.235,0.187685,-0.434437,4.84306,1019.17,403.045,-0.182298,-0.298502,4.49321,898.057,438.572,0.220012,-0.419898,4.82605,1029.6,407.162,-0.210371,-0.329359,4.55102,889.426,429.508,0.158189,-0.433077,4.85939,1009.7,403.933,-0.297615,-0.134042,4.64927,862.267,495.983,0.173775,-0.229524,4.98318,1013.24,469.678,0.000837691,0.631168,4.89861,960.261,736.717,-0.0415093,0.567477,5.11261,947.604,709.463,-0.00128855,0.646522,4.82147,959.592,744.726,0.035611,0.563996,5.12636,970.606,707.972,0.168901,0.60626,4.75738,1014.2,734.563,0.117313,0.557391,4.95986,996.112,711.577,-0.000225428,0.638845,4.86004,959.929,740.689,-0.00294916,0.565737,5.11949,959.12,708.716
36,1.2012,2,914.226,408.932,-0.152249,-0.495592,6.35007,923.395,420.844,-0.102377,-0.488437,6.29608,935.174,421.558,-0.202122,-0.502747,6.40406,911.813,420.143,-0.207297,-0.855278,6.23361,909.228,330.523,-0.230889,-1.00943,6.18371,902.994,290.773,-0.326252,-0.177859,6.1362,878.825,495.747,-0.0429211,-0.135447,6.51307,949.939,508.249,-0.415397,0.211123,6.1481,856.845,592.428,0.215706,0.129712,6.66384,1009.42,569.718,-0.507911,0.261753,6.00658,830.899,606.532,0.121697,0.270069,6.63144,988.018,602.178,-0.265833,-1.10291,6.00615,892.426,259.643,-0.062737,-0.960651,6.16067,944.452,301.929,-0.390834,-0.964384,6.29133,865.154,305.967,-0.0718839,-0.98809,6.13156,942.101,293.966,-0.399108,-0.996486,6.26295,862.707,297.081,0.0306005,-0.720994,6.23238,967.496,363.377,-0.479359,-0.718764,6.35598,844.854,367.347,0.0474913,-0.699671,6.2519,971.598,369.136,-0.48993,-0.696542,6.38211,842.797,373.371,0.00518149,-0.726749,6.20667,961.275,361.23,-0.466748,-0.725963,6.32523,847.339,364.771,-0.0550335,-0.557454,6.06593,946.148,399.693,-0.501316,-0.550328,6.17762,836.103,403.99,-0.545071,0.249826,6.00842,821.496,603.482,0.121224,0.278026,6.59332,988.071,604.38,-0.470751,0.273679,6.00475,840.308,609.585,0.122171,0.262112,6.66955,987.967,600.001,-0.404549,0.261245,6.17549,859.984,604.587,0.264063,0.146852,6.69488,1020.22,573.489,-0.507911,0.261753,6.00658,830.899,606.532,0.121697,0.270069,6.63144,988.018,602.178
37,1.23457,1,943.596,476.717,0.030931,-0.140922,4.7517,969.938,494.721,-0.0134643,-0.126411,4.69432,955.621,498.887,0.0753263,-0.155433,4.80909,983.914,490.654,-0.0850418,-0.522152,4.74699,932.648,372.063,-0.134744,-0.685537,4.74498,916.644,319.42,-0.0279133,0.252463,4.84946,951.212,619.483,-0.124043,0.115172,5.04328,922.448,574.866,0.176198,0.56987,4.79579,1016.09,721.42,-0.0571522,0.488544,5.02969,942.652,688.297,0.043495,0.640143,4.87317,973.627,740.555,-0.139607,0.505966,5.17933,918.847,689.148,-0.233302,-0.839326,4.85082,886.57,275.829,-0.246161,-0.58641,4.61327,878.534,345.929,0.0311656,-0.662973,4.83109,969.849,330.483,-0.265714,-0.621222,4.62831,872.348,335.076,0.0136589,-0.696608,4.84631,964.303,320.545,-0.246779,-0.322949,4.56867,877.531,432.077,0.195797,-0.451354,4.8458,1021.69,397.793,-0.231186,-0.300233,4.54277,882.302,439.096,0.229258,-0.442802,4.82644,1032.52,399.928,-0.260455,-0.329162,4.60057,873.565,430.764,0.168011,-0.444521,4.86266,1012.75,400.432,-0.345807,-0.119619,4.68809,847.382,501.044,0.223167,-0.228769,4.9662,1028.61,469.67,0.0433431,0.631156,4.91143,973.474,736.199,-0.178281,0.501711,5.17486,907.401,688.021,0.0436469,0.649131,4.83492,973.783,744.98,-0.100932,0.510221,5.18381,930.273,690.272,0.21599,0.608031,4.77553,1029.05,734.39,-0.0324649,0.539276,5.01301,950.113,704.241,0.043495,0.640143,4.87317,973.627,740.555,-0.139607,0.505966,5.17933,918.847,689.148
